experiment,source,target,base,arm,k,draw_seed,auc,fold_auc,fold_gap,fold_diverged
few-label,COAD,STAD,single,warm,5,7,0.8060193774479489,0.8244766321679906,0.01845725472004167,True
few-label,target-only,STAD,target-only,cold,5,8,0.7813337456194599,0.7927194594047424,0.011385713785282525,True
few-label,COAD,STAD,single,warm,5,8,0.7934446505875077,0.8003485419119303,0.006903891324422595,False
few-label,target-only,STAD,target-only,cold,5,9,0.716501752216038,0.7217610998414707,0.0052593476254327864,False
few-label,COAD,STAD,single,warm,5,9,0.8116883116883118,0.8291013609475673,0.017413049259255464,True
few-label,target-only,STAD,target-only,cold,5,10,0.7052154195011338,0.7117187788048158,0.006503359303682066,False
few-label,COAD,STAD,single,warm,5,10,0.8167903525046382,0.8233943257425947,0.006603973237956584,False
few-label,target-only,STAD,target-only,cold,5,11,0.7349515563801278,0.741608510849025,0.006656954468897247,False
few-label,COAD,STAD,single,warm,5,11,0.8061224489795917,0.8173387490158246,0.011216300036232862,True
few-label,target-only,STAD,target-only,cold,5,12,0.7689651618223047,0.7576511821730467,0.011313979649257955,True
few-label,COAD,STAD,single,warm,5,12,0.8263760049474336,0.840467031854511,0.01409102690707742,True
few-label,target-only,STAD,target-only,cold,5,13,0.7643269428983714,0.7665365315807937,0.00220958868242227,False
few-label,COAD,STAD,single,warm,5,13,0.8259637188208616,0.82946404706439,0.0035003282435284166,False
few-label,target-only,STAD,target-only,cold,5,14,0.7773139558853843,0.7531027159313025,0.02421123995408181,True
few-label,COAD,STAD,single,warm,5,14,0.8089569160997732,0.8013703454798886,0.007586570619884547,False
few-label,target-only,STAD,target-only,cold,5,15,0.7352092352092352,0.7247054015752841,0.010503833633951132,True
few-label,COAD,STAD,single,warm,5,15,0.7947845804988662,0.8090205519954624,0.014235971496596167,True
few-label,target-only,STAD,target-only,cold,5,16,0.7092867450010308,0.6674475728945201,0.04183917210651078,True
few-label,COAD,STAD,single,warm,5,16,0.8051432694289836,0.8024287357804344,0.0027145336485492333,False
few-label,target-only,STAD,target-only,cold,5,17,0.755050505050505,0.7205482410179952,0.03450226403250978,True
few-label,COAD,STAD,single,warm,5,17,0.8427643784786643,0.8377773089680224,0.004987069510641873,False
few-label,target-only,STAD,target-only,cold,5,18,0.6495567924139352,0.6608449618959755,0.011288169482040367,True
few-label,COAD,STAD,single,warm,5,18,0.8115337043908472,0.8274580889280477,0.015924384537200575,True
few-label,target-only,STAD,target-only,cold,5,19,0.7682436611008039,0.7378766590533523,0.030367002047451574,True
few-label,COAD,STAD,single,warm,5,19,0.8246753246753247,0.8298010589872689,0.005125734311944186,False
few-label,target-only,STAD,target-only,cold,10,0,0.7695835910121624,0.7853980313813578,0.015814440369195326,True
few-label,COAD,STAD,single,warm,10,0,0.857658214801072,0.8745332129539118,0.016874998152839882,True
few-label,target-only,STAD,target-only,cold,10,1,0.7854050711193569,0.7736018579379258,0.011803213181431071,True
few-label,COAD,STAD,single,warm,10,1,0.8369923727066584,0.8539017166551812,0.016909343948522837,True
few-label,target-only,STAD,target-only,cold,10,2,0.786075036075036,0.7676417109805673,0.01843332509446871,True
few-label,COAD,STAD,single,warm,10,2,0.8256545042259328,0.8259834447865131,0.0003289405605803042,False
few-label,target-only,STAD,target-only,cold,10,3,0.8313234384662955,0.8288878551666293,0.0024355832996661997,False
few-label,COAD,STAD,single,warm,10,3,0.8435374149659863,0.8507886333960251,0.007251218430038731,False
few-label,target-only,STAD,target-only,cold,10,4,0.7384044526901669,0.7484628248298917,0.010058372139724825,True
few-label,COAD,STAD,single,warm,10,4,0.8235930735930735,0.8306156288766211,0.00702255528354756,False
few-label,target-only,STAD,target-only,cold,10,5,0.7840136054421769,0.7773907309796144,0.006622874462562489,False
few-label,COAD,STAD,single,warm,10,5,0.855081426509998,0.8584615620995935,0.00338013558959549,False
few-label,target-only,STAD,target-only,cold,10,6,0.8116367759224903,0.7896166763055513,0.02202009961693896,True
few-label,COAD,STAD,single,warm,10,6,0.8296742939600082,0.8390492415269366,0.00937494756692836,False
few-label,target-only,STAD,target-only,cold,10,7,0.7776231704803133,0.7678566832062228,0.009766487274090463,False
few-label,COAD,STAD,single,warm,10,7,0.8276643990929705,0.8285800928110671,0.0009156937180966329,False
few-label,target-only,STAD,target-only,cold,10,8,0.7755617398474541,0.7428382503999122,0.03272348944754189,True
few-label,COAD,STAD,single,warm,10,8,0.8315295815295816,0.8290479066220439,0.002481674907537701,False
few-label,target-only,STAD,target-only,cold,10,9,0.7964337250051535,0.8001192121436838,0.00368548713853023,False
few-label,COAD,STAD,single,warm,10,9,0.8336425479282622,0.8388616763357216,0.005219128407459417,False
few-label,target-only,STAD,target-only,cold,10,10,0.7569057926200784,0.7404787468316003,0.01642704578847809,True
few-label,COAD,STAD,single,warm,10,10,0.8249845392702536,0.8323514549305937,0.00736691566034009,False
few-label,target-only,STAD,target-only,cold,10,11,0.7838589981447125,0.7918301579892777,0.007971159844565201,False
few-label,COAD,STAD,single,warm,10,11,0.8550298907441765,0.8676207413998054,0.012590850655628927,True
few-label,target-only,STAD,target-only,cold,10,12,0.7450525664811378,0.7354854354658729,0.009567131015264962,False
few-label,COAD,STAD,single,warm,10,12,0.8222016079158936,0.8341244570779895,0.011922849162095961,True
few-label,target-only,STAD,target-only,cold,10,13,0.7755102040816326,0.7928649849752001,0.017354780893567456,True
few-label,COAD,STAD,single,warm,10,13,0.8253452896310038,0.8495053549257874,0.02416006529478354,True
few-label,target-only,STAD,target-only,cold,10,14,0.7481962481962482,0.7512220246719034,0.003025776475655162,False
few-label,COAD,STAD,single,warm,10,14,0.8291589363017934,0.8387551826560833,0.009596246354289906,False
few-label,target-only,STAD,target-only,cold,10,15,0.7875180375180375,0.7779582756456752,0.009559761872362293,False
few-label,COAD,STAD,single,warm,10,15,0.8387445887445888,0.8433655013551657,0.004620912610576955,False
few-label,target-only,STAD,target-only,cold,10,16,0.7426819212533498,0.7233414641590585,0.01934045709429122,True
few-label,COAD,STAD,single,warm,10,16,0.8335394763966193,0.8390078169507665,0.005468340554147244,False
few-label,target-only,STAD,target-only,cold,10,17,0.7946299732014017,0.7711935511440362,0.023436422057365514,True
few-label,COAD,STAD,single,warm,10,17,0.8351886209029067,0.8153975600357383,0.01979106086716842,True
few-label,target-only,STAD,target-only,cold,10,18,0.7730364873222016,0.7780162564236689,0.004979769101467246,False
few-label,COAD,STAD,single,warm,10,18,0.8458049886621315,0.8506566704722834,0.004851681810151942,False
few-label,target-only,STAD,target-only,cold,10,19,0.7178932178932179,0.6988111099043,0.019082107988917962,True
few-label,COAD,STAD,single,warm,10,19,0.8287466501752215,0.8118635398447458,0.016883110330475737,True
few-label,target-only,STAD,target-only,cold,25,0,0.8450834879406307,0.8276964885069956,0.017386999433635086,True
few-label,COAD,STAD,single,warm,25,0,0.8711605854462998,0.8627226413290403,0.00843794411725951,False
few-label,target-only,STAD,target-only,cold,25,1,0.7840136054421769,0.7737586817584655,0.010254923683711392,True
few-label,COAD,STAD,single,warm,25,1,0.8669346526489383,0.869667053652539,0.0027324010036007262,False
few-label,target-only,STAD,target-only,cold,25,2,0.8474541331684189,0.8347759707730085,0.01267816239541042,True
few-label,COAD,STAD,single,warm,25,2,0.8570397856112142,0.869223080605732,0.012183294994517757,True
few-label,target-only,STAD,target-only,cold,25,3,0.814728921871779,0.793396105138956,0.021332816732823057,True
few-label,COAD,STAD,single,warm,25,3,0.8646670789527933,0.860745466291057,0.003921612661736296,False
few-label,target-only,STAD,target-only,cold,25,4,0.8259121830550402,0.8248953304519674,0.0010168526030728264,False
few-label,COAD,STAD,single,warm,25,4,0.8723459080601937,0.8744599284308915,0.0021140203706977445,False
few-label,target-only,STAD,target-only,cold,25,5,0.8229746444032157,0.7945947892621473,0.028379855141068333,True
few-label,COAD,STAD,single,warm,25,5,0.8582251082251082,0.8500381787350912,0.008186929490016981,False
few-label,target-only,STAD,target-only,cold,25,6,0.8301896516182231,0.8211374725242372,0.009052179093985924,False
few-label,COAD,STAD,single,warm,25,6,0.8656977942692229,0.8724599409541591,0.006762146684936243,False
few-label,target-only,STAD,target-only,cold,25,7,0.8455473098330242,0.8519343545661368,0.006387044733112579,False
few-label,COAD,STAD,single,warm,25,7,0.8764687693259121,0.8914640097676806,0.014995240441768476,True
few-label,target-only,STAD,target-only,cold,25,8,0.8273551844980416,0.8275769927366609,0.000221808238619281,False
few-label,COAD,STAD,single,warm,25,8,0.8714698000412286,0.8672074911923586,0.004262308848870022,False
few-label,target-only,STAD,target-only,cold,25,9,0.8377138734281591,0.823748567626893,0.013965305801266092,True
few-label,COAD,STAD,single,warm,25,9,0.8697175840032982,0.8741773911612313,0.004459807157933038,False
few-label,target-only,STAD,target-only,cold,25,10,0.8278705421562563,0.8367649542899434,0.008894412133687024,False
few-label,COAD,STAD,single,warm,25,10,0.8609049680478251,0.8767986762112953,0.015893708163470133,True
few-label,target-only,STAD,target-only,cold,25,11,0.8368893011750154,0.8158078162979441,0.021081484877071288,True
few-label,COAD,STAD,single,warm,25,11,0.8711605854462997,0.8729877826357132,0.0018271971894134875,False
few-label,target-only,STAD,target-only,cold,25,12,0.8413213770356627,0.825181688943778,0.016139688091884707,True
few-label,COAD,STAD,single,warm,25,12,0.8685322613894042,0.8640584555567832,0.004473805832621025,False
few-label,target-only,STAD,target-only,cold,25,13,0.809472273757988,0.811636850106137,0.0021645763481489277,False
few-label,COAD,STAD,single,warm,25,13,0.8519892805607091,0.8557714713177379,0.0037821907570287916,False
few-label,target-only,STAD,target-only,cold,25,14,0.823541537827252,0.8266938733678397,0.003152335540587692,False
few-label,COAD,STAD,single,warm,25,14,0.8681199752628324,0.871054295010002,0.0029343197471696225,False
few-label,target-only,STAD,target-only,cold,25,15,0.841991341991342,0.8296478013069558,0.012343540684386145,True
few-label,COAD,STAD,single,warm,25,15,0.8635848278705422,0.8712966954673209,0.007711867596778665,False
few-label,target-only,STAD,target-only,cold,25,16,0.8347763347763347,0.8202609062184901,0.0145154285578446,True
few-label,COAD,STAD,single,warm,25,16,0.8633271490414348,0.8646393437448893,0.00131219470345445,False
few-label,target-only,STAD,target-only,cold,25,17,0.8336425479282623,0.820643123690974,0.012999424237288282,True
few-label,COAD,STAD,single,warm,25,17,0.8558029272314986,0.8630508979533937,0.007247970721895092,False
few-label,target-only,STAD,target-only,cold,25,18,0.8317357245928674,0.8266929817840166,0.005042742808850753,False
few-label,COAD,STAD,single,warm,25,18,0.8837868480725624,0.8744890229853848,0.00929782508717758,False
few-label,target-only,STAD,target-only,cold,25,19,0.8384869099154814,0.8404023197877093,0.0019154098722279356,False
few-label,COAD,STAD,single,warm,25,19,0.8795093795093796,0.8834902495503588,0.003980870040979245,False
few-label,target-only,STAD,target-only,cold,40,0,0.8538445681302825,0.8516236206329559,0.0022209474973265975,False
few-label,COAD,STAD,single,warm,40,0,0.8836837765409193,0.8939288389575939,0.010245062416674555,True
few-label,target-only,STAD,target-only,cold,40,1,0.839620696763554,0.8352271619295164,0.0043935348340375935,False
few-label,COAD,STAD,single,warm,40,1,0.8788394145537003,0.887227595393227,0.008388180839526749,False
few-label,target-only,STAD,target-only,cold,40,2,0.8656462585034014,0.8688326865969463,0.0031864280935449685,False
few-label,COAD,STAD,single,warm,40,2,0.8799216656359514,0.889058501787537,0.009136836151585559,False
few-label,target-only,STAD,target-only,cold,40,3,0.8567305710162852,0.8612655211791213,0.0045349501628360045,False
few-label,COAD,STAD,single,warm,40,3,0.8790455576169862,0.884456132632405,0.00541057501541875,False
few-label,target-only,STAD,target-only,cold,40,4,0.8402391259534117,0.8414599094054083,0.0012207834519966099,False
few-label,COAD,STAD,single,warm,40,4,0.8754380540094826,0.887633032083077,0.012194978073594376,True
few-label,target-only,STAD,target-only,cold,40,5,0.820088641517213,0.8232580994460321,0.003169457928819175,False
few-label,COAD,STAD,single,warm,40,5,0.8674500103071532,0.8834665962450693,0.016016585937916106,True
few-label,target-only,STAD,target-only,cold,40,6,0.8384869099154815,0.8385355313709543,4.862145547279706e-05,False
few-label,COAD,STAD,single,warm,40,6,0.8870851370851371,0.8958521350753653,0.008766997990228176,False
few-label,target-only,STAD,target-only,cold,40,7,0.8601834673263244,0.842840262380531,0.017343204945793445,True
few-label,COAD,STAD,single,warm,40,7,0.8803339517625232,0.8895383335138348,0.009204381751311663,False
few-label,target-only,STAD,target-only,cold,40,8,0.8620387548958978,0.8683152984626265,0.006276543566728687,False
few-label,COAD,STAD,single,warm,40,8,0.8872397443826014,0.8951698752630536,0.007930130880452135,False
few-label,target-only,STAD,target-only,cold,40,9,0.8527107812822098,0.8410785017188737,0.011632279563336123,True
few-label,COAD,STAD,single,warm,40,9,0.880746237889095,0.8836819316194742,0.002935693730379163,False
few-label,target-only,STAD,target-only,cold,40,10,0.8686868686868687,0.8842994052397248,0.015612536552856104,True
few-label,COAD,STAD,single,warm,40,10,0.891053391053391,0.9033597367507731,0.012306345697382093,True
few-label,target-only,STAD,target-only,cold,40,11,0.8586889301175015,0.833591500883573,0.025097429233928437,True
few-label,COAD,STAD,single,warm,40,11,0.8836837765409193,0.88451856606272,0.0008347895218006052,False
few-label,target-only,STAD,target-only,cold,40,12,0.8577097505668934,0.8457580120562523,0.011951738510641019,True
few-label,COAD,STAD,single,warm,40,12,0.8803854875283447,0.8890847138447675,0.008699226316422837,False
few-label,target-only,STAD,target-only,cold,40,13,0.8672954030096887,0.853352434762489,0.01394296824719965,True
few-label,COAD,STAD,single,warm,40,13,0.8829622758194187,0.8761193126809437,0.006842963138474989,False
few-label,target-only,STAD,target-only,cold,40,14,0.8427128427128427,0.8320925549057501,0.010620287807092677,True
few-label,COAD,STAD,single,warm,40,14,0.8761080189651619,0.8939839802829932,0.017875961317831313,True
few-label,target-only,STAD,target-only,cold,40,15,0.8440527726242012,0.8469141167447349,0.0028613441205337375,False
few-label,COAD,STAD,single,warm,40,15,0.8733250876108019,0.8834545122022142,0.010129424591412306,True
few-label,target-only,STAD,target-only,cold,40,16,0.8522984951556379,0.8495094984627721,0.0027889966928658083,False
few-label,COAD,STAD,single,warm,40,16,0.8878581735724593,0.9019962194427069,0.014138045870247584,True
few-label,target-only,STAD,target-only,cold,40,17,0.8633786848072562,0.861061035857067,0.002317648950189266,False
few-label,COAD,STAD,single,warm,40,17,0.8913626056483199,0.9017460961086787,0.010383490460358802,True
few-label,target-only,STAD,target-only,cold,40,18,0.8427643784786641,0.8483316607033545,0.005567282224690384,False
few-label,COAD,STAD,single,warm,40,18,0.8721397649969078,0.8773110574444232,0.005171292447515352,False
few-label,target-only,STAD,target-only,cold,40,19,0.8525046382189239,0.8549078840848437,0.0024032458659198896,False
few-label,COAD,STAD,single,warm,40,19,0.8802308802308801,0.8880463154518239,0.007815435220943745,False
few-label,target-only,STAD,target-only,cold,all,,0.8534322820037106,0.8715792187572173,0.01814693675350676,True
few-label,COAD,STAD,single,warm,all,,0.8854875283446711,0.9008350103197967,0.015347481975125588,True
few-label,UCEC,STAD,single,warm,0,,0.6900639043496186,0.6863975975665275,0.0036663067830911,False
few-label,UCEC,STAD,single,warm,3,0,0.7374768089053803,0.7353501569322776,0.002126651973102689,False
few-label,UCEC,STAD,single,warm,3,1,0.7489692846835704,0.728496007327425,0.020473277356145347,True
few-label,UCEC,STAD,single,warm,3,2,0.7142857142857142,0.6825699496015858,0.0317157646841284,True
few-label,UCEC,STAD,single,warm,3,3,0.6752216037930324,0.6778304866242659,0.0026088828312335055,False
few-label,UCEC,STAD,single,warm,3,4,0.6676973819830961,0.6840405834365365,0.01634320145344037,True
few-label,UCEC,STAD,single,warm,3,5,0.6971243042671613,0.7221490193670317,0.025024715099870365,True
few-label,UCEC,STAD,single,warm,3,6,0.6976911976911976,0.6918027129168753,0.005888484774322245,False
few-label,UCEC,STAD,single,warm,3,7,0.7055246340960627,0.7170944103130136,0.011569776216950878,True
few-label,UCEC,STAD,single,warm,3,8,0.7191816120387549,0.7286404139315746,0.00945880189281978,False
few-label,UCEC,STAD,single,warm,3,9,0.7462894248608535,0.7310782626324006,0.015211162228452868,True
few-label,UCEC,STAD,single,warm,3,10,0.7208307565450423,0.7131427039729475,0.007688052572094706,False
few-label,UCEC,STAD,single,warm,3,11,0.7264481550195836,0.7201262356420672,0.006321919377516361,False
few-label,UCEC,STAD,single,warm,3,12,0.7051123479694907,0.6996393041463953,0.005473043823095436,False
few-label,UCEC,STAD,single,warm,3,13,0.687950937950938,0.6876094538783792,0.0003414840725587398,False
few-label,UCEC,STAD,single,warm,3,14,0.7180478251906823,0.7156705457455326,0.0023772794451497603,False
few-label,UCEC,STAD,single,warm,3,15,0.7249536178107606,0.7031208572432811,0.021832760567479514,True
few-label,UCEC,STAD,single,warm,3,16,0.6614100185528756,0.6836846428483743,0.022274624295498646,True
few-label,UCEC,STAD,single,warm,3,17,0.7100597814883529,0.7107979155690927,0.0007381340807397496,False
few-label,UCEC,STAD,single,warm,3,18,0.6937229437229437,0.6987463503063012,0.005023406583357426,False
few-label,UCEC,STAD,single,warm,3,19,0.7522160379303237,0.7403384820738593,0.011877555856464328,True
few-label,UCEC,STAD,single,warm,5,0,0.6565656565656566,0.6810408896518849,0.024475233086228343,True
few-label,UCEC,STAD,single,warm,5,1,0.6953205524634096,0.7058625366048737,0.010541984141464122,True
few-label,UCEC,STAD,single,warm,5,2,0.7375798804370233,0.7306674760494783,0.006912404387544924,False
few-label,UCEC,STAD,single,warm,5,3,0.7509791795506081,0.7427959673361973,0.008183212214410762,False
few-label,UCEC,STAD,single,warm,5,4,0.7436611008039579,0.7350875054540585,0.008573595349899321,False
few-label,UCEC,STAD,single,warm,5,5,0.7232529375386517,0.6960156552678143,0.027237282270837437,True
few-label,UCEC,STAD,single,warm,5,6,0.6938260152545866,0.7208180006534467,0.026991985398860052,True
few-label,UCEC,STAD,single,warm,5,7,0.746237889095032,0.7363215593551382,0.009916329739893759,False
few-label,UCEC,STAD,single,warm,5,8,0.7625747268604413,0.7348636631007476,0.027711063759693677,True
few-label,UCEC,STAD,single,warm,5,9,0.7085137085137084,0.705622897833649,0.0028908106800594746,False
few-label,UCEC,STAD,single,warm,5,10,0.7378890950319521,0.7443167604988415,0.006427665466889443,False
few-label,UCEC,STAD,single,warm,5,11,0.7375798804370233,0.7320966509115379,0.005483229525485411,False
few-label,UCEC,STAD,single,warm,5,12,0.7851989280560708,0.7706668801864274,0.01453204786964346,True
few-label,UCEC,STAD,single,warm,5,13,0.7513399299113585,0.7504538383385829,0.000886091572775527,False
few-label,UCEC,STAD,single,warm,5,14,0.7460832817975676,0.7368352715918298,0.009248010205737733,False
few-label,UCEC,STAD,single,warm,5,15,0.7193877551020408,0.7079244632134805,0.011463291888560323,True
few-label,UCEC,STAD,single,warm,5,16,0.7075860647289218,0.6915457832584695,0.016040281470452333,True
few-label,UCEC,STAD,single,warm,5,17,0.7670068027210883,0.7413782965193484,0.025628506201739953,True
few-label,UCEC,STAD,single,warm,5,18,0.7136672850958565,0.7081166279420705,0.005550657153785998,False
few-label,UCEC,STAD,single,warm,5,19,0.7345908060193774,0.7193596356543226,0.015231170365054836,True
few-label,UCEC,STAD,single,warm,10,0,0.7572150072150072,0.7808840439188781,0.023669036703870883,True
few-label,UCEC,STAD,single,warm,10,1,0.7565965780251493,0.7445194588819644,0.012077119143184989,True
few-label,UCEC,STAD,single,warm,10,2,0.7578334364048649,0.7399115852760914,0.017921851128773536,True
few-label,UCEC,STAD,single,warm,10,3,0.8118944547515975,0.7940835444862875,0.01781091026531001,True
few-label,UCEC,STAD,single,warm,10,4,0.7318078746650175,0.7239799983260695,0.007827876338947992,False
few-label,UCEC,STAD,single,warm,10,5,0.7679859822716966,0.7745467456254133,0.006560763353716692,False
few-label,UCEC,STAD,single,warm,10,6,0.7947330447330447,0.7824465958065598,0.012286448926484894,True
few-label,UCEC,STAD,single,warm,10,7,0.7599464028035456,0.7435192039170804,0.016427198886465266,True
few-label,UCEC,STAD,single,warm,10,8,0.7699443413729128,0.7517700979327324,0.01817424344018037,True
few-label,UCEC,STAD,single,warm,10,9,0.7790146361574932,0.7676441132241753,0.011370522933317972,True
few-label,UCEC,STAD,single,warm,10,10,0.75870954442383,0.7542373992000506,0.004472145223779367,False
few-label,UCEC,STAD,single,warm,10,11,0.7928777571634715,0.7827050966603787,0.010172660503092845,True
few-label,UCEC,STAD,single,warm,10,12,0.7531952174809318,0.7477779961872046,0.005417221293727126,False
few-label,UCEC,STAD,single,warm,10,13,0.760204081632653,0.7773363707003709,0.01713228906771791,True
few-label,UCEC,STAD,single,warm,10,14,0.7529375386518243,0.7569779064722327,0.004040367820408397,False
few-label,UCEC,STAD,single,warm,10,15,0.7740672026386312,0.7678345725516194,0.006232630087011803,False
few-label,UCEC,STAD,single,warm,10,16,0.7192846835703979,0.7422553869036845,0.022970703333286657,True
few-label,UCEC,STAD,single,warm,10,17,0.7832921047206762,0.7680502475367526,0.01524185718392368,True
few-label,UCEC,STAD,single,warm,10,18,0.7575757575757576,0.7675415673648278,0.009965809789070246,False
few-label,UCEC,STAD,single,warm,10,19,0.7403112760255617,0.7182870071268447,0.022024268898717003,True
few-label,UCEC,STAD,single,warm,25,0,0.8247268604411462,0.8111041526999072,0.01362270774123897,True
few-label,UCEC,STAD,single,warm,25,1,0.7915893630179344,0.795318670212611,0.0037293071946766787,False
few-label,UCEC,STAD,single,warm,25,2,0.8324572253143682,0.8156339125221024,0.016823312792265788,True
few-label,UCEC,STAD,single,warm,25,3,0.8124098124098125,0.7912813406148788,0.021128471794933712,True
few-label,UCEC,STAD,single,warm,25,4,0.836631622345908,0.8264813840132674,0.010150238332640615,True
few-label,UCEC,STAD,single,warm,25,5,0.7926716141001855,0.7847472216812379,0.007924392418947601,False
few-label,UCEC,STAD,single,warm,25,6,0.7997835497835497,0.7909809437092259,0.008802606074323815,False
few-label,UCEC,STAD,single,warm,25,7,0.8272005772005773,0.8168588676125985,0.010341709587978754,True
few-label,UCEC,STAD,single,warm,25,8,0.8205009276437848,0.819246421154444,0.0012545064893407787,False
few-label,UCEC,STAD,single,warm,25,9,0.8264790764790765,0.8120229995985271,0.014456076880549396,True
few-label,UCEC,STAD,single,warm,25,10,0.80292723149866,0.7970541264205521,0.005873105078107899,False
few-label,UCEC,STAD,single,warm,25,11,0.8414759843331272,0.8308857735082669,0.010590210824860335,True
few-label,UCEC,STAD,single,warm,25,12,0.8244176458462174,0.797003926909165,0.027413718937052356,True
few-label,UCEC,STAD,single,warm,25,13,0.8086992372706658,0.794591103871284,0.014108133399381884,True
few-label,UCEC,STAD,single,warm,25,14,0.8129767058338487,0.8091182072132357,0.003858498620613049,False
few-label,UCEC,STAD,single,warm,25,15,0.8282828282828283,0.8215923573944446,0.006690470888383704,False
few-label,UCEC,STAD,single,warm,25,16,0.8306534735106164,0.8111444244332253,0.01950904907739104,True
few-label,UCEC,STAD,single,warm,25,17,0.8292620078334364,0.8218671370005415,0.0073948708328949175,False
few-label,UCEC,STAD,single,warm,25,18,0.8247783962069676,0.8090662449511594,0.01571215125580816,True
few-label,UCEC,STAD,single,warm,25,19,0.8257060399917542,0.8233211094928397,0.002384930498914528,False
few-label,UCEC,STAD,single,warm,40,0,0.861317254174397,0.8504576098838049,0.010859644290592052,True
few-label,UCEC,STAD,single,warm,40,1,0.8440527726242011,0.8356534542813085,0.008399318342892537,False
few-label,UCEC,STAD,single,warm,40,2,0.8431251288394145,0.8292497093899694,0.013875419449445037,True
few-label,UCEC,STAD,single,warm,40,3,0.8417336631622345,0.8266446833254474,0.015088979836787142,True
few-label,UCEC,STAD,single,warm,40,4,0.8397237682951968,0.8354279404684176,0.004295827826779175,False
few-label,UCEC,STAD,single,warm,40,5,0.8206039991754278,0.8089239267286634,0.011680072446764389,True
few-label,UCEC,STAD,single,warm,40,6,0.8415275200989487,0.8223432154528435,0.01918430464610521,True
few-label,UCEC,STAD,single,warm,40,7,0.8551329622758195,0.841627620601017,0.01350534167480244,True
few-label,UCEC,STAD,single,warm,40,8,0.8466810966810966,0.8394039482546389,0.007277148426457658,False
few-label,UCEC,STAD,single,warm,40,9,0.8656462585034013,0.8548901857038018,0.010756072799599448,True
few-label,UCEC,STAD,single,warm,40,10,0.8447227375798804,0.8467753956130123,0.0020526580331319266,False
few-label,UCEC,STAD,single,warm,40,11,0.8449804164089878,0.8286052631483125,0.01637515326067529,True
few-label,UCEC,STAD,single,warm,40,12,0.8502886002886003,0.8440995295985022,0.0061890706900981085,False
few-label,UCEC,STAD,single,warm,40,13,0.8585858585858586,0.8508845638360493,0.007701294749809295,False
few-label,UCEC,STAD,single,warm,40,14,0.8401875901875903,0.8244825081553391,0.015705082032251183,True
few-label,UCEC,STAD,single,warm,40,15,0.8410121624407338,0.8365137949578803,0.0044983674828535936,False
few-label,UCEC,STAD,single,warm,40,16,0.8476087404658833,0.8558263033327341,0.008217562866850825,False
few-label,UCEC,STAD,single,warm,40,17,0.8511647083075654,0.8455002838607306,0.005664424446834793,False
few-label,UCEC,STAD,single,warm,40,18,0.8410636982065554,0.8295791065029648,0.011484591703590508,True
few-label,UCEC,STAD,single,warm,40,19,0.8386415172129457,0.8357195381205663,0.0029219790923793454,False
few-label,UCEC,STAD,single,warm,all,,0.853483817769532,0.8478307303923345,0.0056530873771974965,False
few-label,COAD+UCEC,STAD,pooled,warm,0,,0.7628324056895487,0.761323093617966,0.0015093120715826691,False
few-label,COAD+UCEC,STAD,pooled,warm,3,0,0.7951453308596166,0.7887042017734299,0.006441129086186659,False
few-label,COAD+UCEC,STAD,pooled,warm,3,1,0.8201401772830345,0.8020728068962605,0.018067370386773973,True
few-label,COAD+UCEC,STAD,pooled,warm,3,2,0.7971552257266543,0.7905002226098583,0.00665500311679601,False
few-label,COAD+UCEC,STAD,pooled,warm,3,3,0.7983920841063699,0.7886906236514404,0.009701460454929478,False
few-label,COAD+UCEC,STAD,pooled,warm,3,4,0.7848897134611421,0.789321310619377,0.0044315971582349345,False
few-label,COAD+UCEC,STAD,pooled,warm,3,5,0.7884972170686456,0.7942826985116065,0.005785481442960871,False
few-label,COAD+UCEC,STAD,pooled,warm,3,6,0.7832405689548547,0.7824468676642002,0.0007937012906544805,False
few-label,COAD+UCEC,STAD,pooled,warm,3,7,0.7935992578849722,0.7901793249331988,0.0034199329517734522,False
few-label,COAD+UCEC,STAD,pooled,warm,3,8,0.8067924139352711,0.8135431193917089,0.0067507054564377444,False
few-label,COAD+UCEC,STAD,pooled,warm,3,9,0.807977736549165,0.7955671292394968,0.012410607309668253,True
few-label,COAD+UCEC,STAD,pooled,warm,3,10,0.8001958359101217,0.8029936659705654,0.0027978300604437623,False
few-label,COAD+UCEC,STAD,pooled,warm,3,11,0.7935477221191507,0.7867493649676013,0.006798357151549417,False
few-label,COAD+UCEC,STAD,pooled,warm,3,12,0.7976190476190476,0.7931592539326442,0.004459793686403368,False
few-label,COAD+UCEC,STAD,pooled,warm,3,13,0.7836013193156051,0.7888960764381757,0.005294757122570659,False
few-label,COAD+UCEC,STAD,pooled,warm,3,14,0.8054009482580912,0.7943192074776938,0.011081740780397364,True
few-label,COAD+UCEC,STAD,pooled,warm,3,15,0.7920531849103277,0.7882042213711081,0.0038489635392195964,False
few-label,COAD+UCEC,STAD,pooled,warm,3,16,0.7749948464234179,0.7798192507564418,0.004824404333023891,False
few-label,COAD+UCEC,STAD,pooled,warm,3,17,0.7916924345495774,0.7907583336558431,0.0009341008937342465,False
few-label,COAD+UCEC,STAD,pooled,warm,3,18,0.7765409193980622,0.7860396089104491,0.00949868951238686,False
few-label,COAD+UCEC,STAD,pooled,warm,3,19,0.8085961657390228,0.8061928786848837,0.0024032870541391693,False
few-label,COAD+UCEC,STAD,pooled,warm,5,0,0.77715934858792,0.7823018087577668,0.005142460169846763,False
