source,target,base,k,n_draws,warm_auc,warm_ci_lower,warm_ci_upper,cold_auc,cold_ci_lower,cold_ci_upper,lift,lift_ci_lower,lift_ci_upper,fold_warm_auc,fold_cold_auc,fold_lift,fold_diverged,confirmatory,confirmatory_passed
COAD+STAD,UCEC,pooled,3,20,0.5586737271667315,0.5120524193548387,0.6048610328410415,0.5789700738437622,0.5604261805285659,0.5972332636999612,-0.02029634667703073,-0.06674718227749711,0.026344636610959957,0.5580475699715468,0.5811278442128656,-0.023080274241318754,False,False,
COAD+STAD,UCEC,pooled,40,20,0.6962942090944423,0.6529718713563933,0.7361525942479595,0.6855518849591916,0.6507173047026816,0.7180571074621066,0.01074232413525067,-0.02135304119704621,0.04254792557326088,0.699187666642672,0.6956056016598688,0.0035820649828031126,True,False,
COAD+STAD,UCEC,pooled,5,20,0.5665244850369219,0.5220697629226584,0.6097631412747765,0.5787495141857754,0.5602282112320248,0.5977084871745045,-0.012225029148853483,-0.05425116595413899,0.029057884764866117,0.5688075734097113,0.584122383477284,-0.015314810067572626,False,False,
COAD+STAD,UCEC,pooled,all,1,0.7338904003109211,0.6824888262728332,0.7797347454333463,0.7196268946754761,0.6700529537504859,0.7644777497085115,0.014263505635444984,-0.013878254955305022,0.04252089001165954,0.7505638114156439,0.7424931897461491,0.008070621669494793,True,False,
STAD,UCEC,single,0,1,0.5496890788962301,0.4950971628449281,0.6057010299261563,0.5,0.5,0.5,0.04968907889623009,-0.004902837155071893,0.10570102992615621,0.5500773207253862,0.5,0.050077320725386176,False,False,
STAD,UCEC,single,10,20,0.5949125534395647,0.554475709288768,0.6359115089389817,0.6213466770307036,0.5963285318694133,0.6455700544111932,-0.026434123591138836,-0.06486232024873687,0.013190196268946781,0.5990743326686248,0.627591977178081,-0.028517644509456264,False,False,
STAD,UCEC,single,25,20,0.6775961912164787,0.6373266614846482,0.714290735522736,0.669315001943257,0.6368916634279054,0.7002678779634667,0.008281189273221745,-0.022085138942868295,0.037468592110377015,0.6784708710889259,0.6761383909144686,0.0023324801744573076,False,False,
STAD,UCEC,single,3,20,0.544494753206374,0.4972068839875632,0.5901570394481149,0.5789700738437622,0.5604261805285659,0.5972332636999612,-0.03447532063738823,-0.08001180528565878,0.012686431208705707,0.5465603955227811,0.5811278442128656,-0.034567448690084435,False,False,
STAD,UCEC,single,40,20,0.7051195102992616,0.6652780800621841,0.7403601097940148,0.6855518849591916,0.6507173047026816,0.7180571074621066,0.01956762534006995,-0.008894408278274365,0.04644962106490476,0.7074229180433305,0.6956056016598688,0.011817316383461618,True,False,
STAD,UCEC,single,5,20,0.5523979790128255,0.508973401671201,0.5959252331908277,0.5787495141857754,0.5602282112320248,0.5977084871745045,-0.026351535172949858,-0.06720802565099089,0.015992372716673007,0.5563001196023802,0.584122383477284,-0.02782226387490372,False,False,
STAD,UCEC,single,all,1,0.7539059463661096,0.7049543334628838,0.7959118732996502,0.7196268946754761,0.6700529537504859,0.7644777497085115,0.0342790516906335,0.009965021375825892,0.058920034978624206,0.7666510338051844,0.7424931897461491,0.024157844059035316,True,False,
