experiment,source,target,base,arm,k,draw_seed,auc,rank_auc,rank_gap,rank_diverged
few-label,target-only,COAD,target-only,cold,0,,0.5,0.5203768437206923,0.02037684372069226,True
few-label,UCEC,COAD,single,warm,0,,0.5710205473612413,0.5643916787449911,0.0066288686162502275,False
few-label,target-only,COAD,target-only,cold,3,0,0.7372751300196096,0.7375735356807911,0.0002984056611814445,False
few-label,UCEC,COAD,single,warm,3,0,0.6276323642254242,0.6384602267883025,0.010827862562878265,True
few-label,target-only,COAD,target-only,cold,3,1,0.6301474976553841,0.6525066075539262,0.022359109898542062,True
few-label,UCEC,COAD,single,warm,3,1,0.587901781908091,0.6039730582317333,0.01607127632364236,True
few-label,target-only,COAD,target-only,cold,3,2,0.6330462955068633,0.6660840651376929,0.033037769630829605,True
few-label,UCEC,COAD,single,warm,3,2,0.5137692897945264,0.5382811833915936,0.02451189359706718,True
few-label,target-only,COAD,target-only,cold,3,3,0.6440873049705856,0.7181132236337283,0.07402591866314268,True
few-label,UCEC,COAD,single,warm,3,3,0.6170176485633898,0.6110069059595873,0.006010742603802521,False
few-label,target-only,COAD,target-only,cold,3,4,0.6688976042288346,0.6862690766476256,0.017371472418791,True
few-label,UCEC,COAD,single,warm,3,4,0.6034188762895387,0.5986870150908006,0.004731861198738141,False
few-label,target-only,COAD,target-only,cold,3,5,0.7130190127035553,0.739662375309063,0.026643362605507703,True
few-label,UCEC,COAD,single,warm,3,5,0.5466791712848494,0.5643277346747377,0.017648563389888294,True
few-label,target-only,COAD,target-only,cold,3,6,0.6680023872452894,0.7071361582402592,0.03913377099496984,True
few-label,UCEC,COAD,single,warm,3,6,0.5572938869468839,0.5631341120300111,0.005840225083127204,False
few-label,target-only,COAD,target-only,cold,3,7,0.6564924545997101,0.6404211782760678,0.016071276323642247,True
few-label,UCEC,COAD,single,warm,3,7,0.6039304288515644,0.56927274277432,0.0346576860772444,True
few-label,target-only,COAD,target-only,cold,3,8,0.596768692983204,0.6931110921647199,0.09634239918151588,True
few-label,UCEC,COAD,single,warm,3,8,0.563858811492881,0.5767541989939466,0.01289538750106567,True
few-label,target-only,COAD,target-only,cold,3,9,0.6547020206326201,0.7481029925824878,0.09340097194986774,True
few-label,UCEC,COAD,single,warm,3,9,0.5805695285190554,0.5959587347599965,0.015389206240941089,True
few-label,target-only,COAD,target-only,cold,3,10,0.744905789069827,0.7675846193196351,0.022678830249808102,True
few-label,UCEC,COAD,single,warm,3,10,0.6080228493477705,0.6216642510017905,0.013641401654019947,True
few-label,target-only,COAD,target-only,cold,3,11,0.6469434734418962,0.6527197544547702,0.005776281012873974,False
few-label,UCEC,COAD,single,warm,3,11,0.5334640634325176,0.5615994543439338,0.028135390911416147,True
few-label,target-only,COAD,target-only,cold,3,12,0.6165913547617017,0.6361369255691022,0.019545570807400492,True
few-label,UCEC,COAD,single,warm,3,12,0.5713189530224231,0.5734504220308636,0.002131469008440523,False
few-label,target-only,COAD,target-only,cold,3,13,0.6848836217921392,0.6821127120811663,0.0027709097109729353,False
few-label,UCEC,COAD,single,warm,3,13,0.580441640378549,0.5537982777730412,0.026643362605507703,True
few-label,target-only,COAD,target-only,cold,3,14,0.6469434734418962,0.7146602438400547,0.06771677039815849,True
few-label,UCEC,COAD,single,warm,3,14,0.5389632534742945,0.5574644044675591,0.018501150993264548,True
few-label,target-only,COAD,target-only,cold,3,15,0.5764344786426805,0.6311706027794356,0.054736124136755104,True
few-label,UCEC,COAD,single,warm,3,15,0.49360559297467815,0.5126396112200529,0.019034018245374706,True
few-label,target-only,COAD,target-only,cold,3,16,0.6669792821212379,0.6994202404297041,0.03244095830846616,True
few-label,UCEC,COAD,single,warm,3,16,0.5396879529371643,0.5709139739108193,0.03122602097365501,True
few-label,target-only,COAD,target-only,cold,3,17,0.6303606445562282,0.6579631682155341,0.027602523659305933,True
few-label,UCEC,COAD,single,warm,3,17,0.5640293290135562,0.5934009719498679,0.02937164293631167,True
few-label,target-only,COAD,target-only,cold,3,18,0.6589649586495012,0.708180578054395,0.04921561940489383,True
few-label,UCEC,COAD,single,warm,3,18,0.5271975445477023,0.5867294739534487,0.059531929405746364,True
few-label,target-only,COAD,target-only,cold,3,19,0.7508312729132918,0.764323471736721,0.013492198823429224,True
few-label,UCEC,COAD,single,warm,3,19,0.644257822491261,0.6541691533805098,0.009911330889248893,False
few-label,target-only,COAD,target-only,cold,5,0,0.5269417682666894,0.5834683263705346,0.056526558103845215,True
few-label,UCEC,COAD,single,warm,5,0,0.4882342910734079,0.5106786597322874,0.022444368658879554,True
few-label,target-only,COAD,target-only,cold,5,1,0.7293886946883793,0.7525364481200443,0.023147753431664975,True
few-label,UCEC,COAD,single,warm,5,1,0.6185523062494671,0.6217068803819592,0.003154574132492094,False
few-label,target-only,COAD,target-only,cold,5,2,0.6668513939807315,0.7169409156790858,0.050089521698354345,True
few-label,UCEC,COAD,single,warm,5,2,0.5442492966152271,0.5780757097791798,0.03382641316395263,True
few-label,target-only,COAD,target-only,cold,5,3,0.7053457242731691,0.760337624690937,0.054991900417767914,True
few-label,UCEC,COAD,single,warm,5,3,0.6420837241026515,0.6603290988149032,0.01824537471225174,True
few-label,target-only,COAD,target-only,cold,5,4,0.6571318953022421,0.6714979964191321,0.014366101116889962,True
few-label,UCEC,COAD,single,warm,5,4,0.5684627845511127,0.5683775257907749,8.525876033771418e-05,False
few-label,target-only,COAD,target-only,cold,5,5,0.7620854292778584,0.7582061556824964,0.0038792735953619983,False
few-label,UCEC,COAD,single,warm,5,5,0.5682496376502686,0.5730241282291755,0.004774490578906887,False
few-label,target-only,COAD,target-only,cold,5,6,0.6578139653849432,0.7632790519225852,0.10546508653764197,True
few-label,UCEC,COAD,single,warm,5,6,0.5323983289282973,0.5788430386222184,0.046444709693921116,True
few-label,target-only,COAD,target-only,cold,5,7,0.699676016710717,0.7155341461335152,0.015858129422798184,True
few-label,UCEC,COAD,single,warm,5,7,0.6063176741410181,0.6065308210418621,0.00021314690084395238,False
few-label,target-only,COAD,target-only,cold,5,8,0.7171540625799301,0.7520248955580187,0.03487083297808857,True
few-label,UCEC,COAD,single,warm,5,8,0.6315116378207861,0.6362648137096085,0.004753175888822403,False
few-label,target-only,COAD,target-only,cold,5,9,0.6446414869127802,0.6697075624520419,0.025066075539261656,True
few-label,UCEC,COAD,single,warm,5,9,0.5455708074004604,0.5593827265751556,0.013811919174695264,True
few-label,target-only,COAD,target-only,cold,5,10,0.6633984141870576,0.6828800409242051,0.019481626737147484,True
few-label,UCEC,COAD,single,warm,5,10,0.5268565095063518,0.5407323727513003,0.013875863244948494,True
few-label,target-only,COAD,target-only,cold,5,11,0.6118594935629637,0.6657004007161735,0.05384090715320988,True
few-label,UCEC,COAD,single,warm,5,11,0.6281012874072811,0.6255008952169835,0.002600392190297618,False
few-label,target-only,COAD,target-only,cold,5,12,0.7631511637820787,0.7679043396709011,0.004753175888822403,False
few-label,UCEC,COAD,single,warm,5,12,0.5809531929405747,0.5942961889334129,0.01334299599283817,True
few-label,target-only,COAD,target-only,cold,5,13,0.6925569102225253,0.7022337795208458,0.009676869298320456,False
few-label,UCEC,COAD,single,warm,5,13,0.605848750959161,0.6154616761872282,0.009612925228067226,False
few-label,target-only,COAD,target-only,cold,5,14,0.7577372325006394,0.7731051240514962,0.015367891550856827,True
few-label,UCEC,COAD,single,warm,5,14,0.5937420069912184,0.626779776622048,0.033037769630829605,True
few-label,target-only,COAD,target-only,cold,5,15,0.7981925142808424,0.7975317588882258,0.0006607553926165632,False
few-label,UCEC,COAD,single,warm,5,15,0.6483502429874669,0.6434265495779692,0.00492369340949772,False
few-label,target-only,COAD,target-only,cold,5,16,0.5772870662460567,0.6229005030266861,0.045613436780629346,True
few-label,UCEC,COAD,single,warm,5,16,0.5062665188848154,0.5375777986188081,0.031311279733992614,True
few-label,target-only,COAD,target-only,cold,5,17,0.6055929746781482,0.6533165657771336,0.047723591098985385,True
few-label,UCEC,COAD,single,warm,5,17,0.5653934691789582,0.5699974422371898,0.004603973058231681,False
few-label,target-only,COAD,target-only,cold,5,18,0.6595191405916957,0.7300707647710802,0.07055162417938454,True
few-label,UCEC,COAD,single,warm,5,18,0.5321851820274534,0.5652655810384517,0.03308039901099835,True
few-label,target-only,COAD,target-only,cold,5,19,0.6144598857532612,0.6763151163782078,0.06185523062494669,True
few-label,UCEC,COAD,single,warm,5,19,0.5235314178531845,0.5169664933071874,0.006564924545997108,False
few-label,target-only,COAD,target-only,cold,10,0,0.7796913632875778,0.8134112030011084,0.03371983971353054,True
few-label,UCEC,COAD,single,warm,10,0,0.6664251001790433,0.676741410179896,0.010316310000852646,True
few-label,target-only,COAD,target-only,cold,10,1,0.8109813283314861,0.8120470628357064,0.001065734504220317,False
few-label,UCEC,COAD,single,warm,10,1,0.6692812686503539,0.6703043737744054,0.001023105124051571,False
few-label,target-only,COAD,target-only,cold,10,2,0.6955409668343423,0.771890186716685,0.07634921988234267,True
few-label,UCEC,COAD,single,warm,10,2,0.5635177764515304,0.6154190468070595,0.05190127035552905,True
few-label,target-only,COAD,target-only,cold,10,3,0.7906897433711314,0.7854463296103675,0.005243413760763871,False
few-label,UCEC,COAD,single,warm,10,3,0.590630062238895,0.6327478898456815,0.042117827606786507,True
few-label,target-only,COAD,target-only,cold,10,4,0.6592207349305141,0.7519822661778497,0.09276153124733555,True
few-label,UCEC,COAD,single,warm,10,4,0.5147923949185779,0.5617699718646091,0.04697757694603122,True
few-label,target-only,COAD,target-only,cold,10,5,0.6986955409668344,0.7357831017137011,0.0370875607468667,True
few-label,UCEC,COAD,single,warm,10,5,0.5383238127717623,0.5837241026515474,0.04540028987978506,True
few-label,target-only,COAD,target-only,cold,10,6,0.7775598942791372,0.7836558956432774,0.0060960013641402355,False
few-label,UCEC,COAD,single,warm,10,6,0.6299769801347089,0.6217495097621281,0.00822747037258087,False
few-label,target-only,COAD,target-only,cold,10,7,0.6998465342313922,0.7165785659476511,0.01673203171625892,True
few-label,UCEC,COAD,single,warm,10,7,0.6154403614971439,0.6613095745587858,0.045869213061641934,True
few-label,target-only,COAD,target-only,cold,10,8,0.7336942620854293,0.7203938954727599,0.013300366612669423,True
few-label,UCEC,COAD,single,warm,10,8,0.6403359195157302,0.6725850456134368,0.03224912609770658,True
few-label,target-only,COAD,target-only,cold,10,9,0.6931110921647199,0.7419856765282633,0.048874584363543416,True
few-label,UCEC,COAD,single,warm,10,9,0.5874328587262341,0.6199377611049535,0.03250490237871939,True
few-label,target-only,COAD,target-only,cold,10,10,0.6757609344360133,0.7549450080995822,0.07918407366356894,True
few-label,UCEC,COAD,single,warm,10,10,0.5552476766987808,0.5892446073834087,0.033996930684627835,True
few-label,target-only,COAD,target-only,cold,10,11,0.6617784977406429,0.7283442748742432,0.06656577713360035,True
few-label,UCEC,COAD,single,warm,10,11,0.5792906471139909,0.633557848068889,0.05426720095489812,True
few-label,target-only,COAD,target-only,cold,10,12,0.7290902890271975,0.7649415977491687,0.035851308721971176,True
few-label,UCEC,COAD,single,warm,10,12,0.5637735527325431,0.6112839969306847,0.047510444198141544,True
few-label,target-only,COAD,target-only,cold,10,13,0.665146218773979,0.7364225424162333,0.07127632364225434,True
few-label,UCEC,COAD,single,warm,10,13,0.5943388183135817,0.6228578736465171,0.028519055332935417,True
few-label,target-only,COAD,target-only,cold,10,14,0.6646346662119533,0.6850115099326456,0.02037684372069226,True
few-label,UCEC,COAD,single,warm,10,14,0.5968539517435416,0.6359877227385113,0.03913377099496973,True
few-label,target-only,COAD,target-only,cold,10,15,0.7551794696905106,0.7587177082445222,0.0035382385540115857,False
few-label,UCEC,COAD,single,warm,10,15,0.6221758035638162,0.6263534828203597,0.004177679256543554,False
few-label,target-only,COAD,target-only,cold,10,16,0.7133174183647369,0.7410691448546338,0.027751726489896877,True
few-label,UCEC,COAD,single,warm,10,16,0.5832978088498593,0.6505882854463296,0.06729047659647036,True
few-label,target-only,COAD,target-only,cold,10,17,0.7374030181601161,0.7500213146900845,0.012618296529968376,True
few-label,UCEC,COAD,single,warm,10,17,0.6027368062068378,0.6253090630062239,0.022572256799386126,True
few-label,target-only,COAD,target-only,cold,10,18,0.6771677039815841,0.7029158496035468,0.025748145621962704,True
few-label,UCEC,COAD,single,warm,10,18,0.5841930258334045,0.6467090118509677,0.06251598601756325,True
few-label,target-only,COAD,target-only,cold,10,19,0.7299002472504049,0.7657515559723761,0.035851308721971176,True
few-label,UCEC,COAD,single,warm,10,19,0.5472759826072128,0.5772018074857191,0.02992582487850637,True
few-label,target-only,COAD,target-only,cold,25,0,0.7043652485292864,0.7514707136158241,0.04710546508653768,True
few-label,UCEC,COAD,single,warm,25,0,0.6324921135646687,0.6777218859237787,0.045229772359109965,True
few-label,target-only,COAD,target-only,cold,25,1,0.749680279648734,0.7481456219626568,0.0015346576860771899,False
few-label,UCEC,COAD,single,warm,25,1,0.6882513428254753,0.7108449143149458,0.0225935714894705,True
few-label,target-only,COAD,target-only,cold,25,2,0.730369170432262,0.7278753516923863,0.0024938187398757528,False
few-label,UCEC,COAD,single,warm,25,2,0.701509080057976,0.708287151504817,0.006778071446841061,False
few-label,target-only,COAD,target-only,cold,25,3,0.7244863159689657,0.7282377014238212,0.003751385454855427,False
few-label,UCEC,COAD,single,warm,25,3,0.6668940233609004,0.6826455793332765,0.015751555972376097,True
few-label,target-only,COAD,target-only,cold,25,4,0.7060704237360389,0.7218859237786681,0.015815500042629216,True
few-label,UCEC,COAD,single,warm,25,4,0.6346662119532781,0.6725424162332679,0.037876204279989834,True
few-label,target-only,COAD,target-only,cold,25,5,0.7340352971267797,0.7518117486571745,0.017776451530394755,True
few-label,UCEC,COAD,single,warm,25,5,0.6730752834853782,0.6938357916275897,0.02076050814221153,True
few-label,target-only,COAD,target-only,cold,25,6,0.7372325006394407,0.7506181260124477,0.013385625373007026,True
few-label,UCEC,COAD,single,warm,25,6,0.6524426634836729,0.6852672862136584,0.03282462272998554,True
few-label,target-only,COAD,target-only,cold,25,7,0.6881234546849688,0.7180066501833064,0.029883195498337622,True
few-label,UCEC,COAD,single,warm,25,7,0.6826242646431921,0.7030011083638843,0.02037684372069215,True
few-label,target-only,COAD,target-only,cold,25,8,0.7758120896922158,0.7910307784124818,0.015218688720265994,True
few-label,UCEC,COAD,single,warm,25,8,0.6925569102225253,0.7123369426208543,0.01978003239832904,True
few-label,target-only,COAD,target-only,cold,25,9,0.7269588200187569,0.7412822917554779,0.014323471736720994,True
few-label,UCEC,COAD,single,warm,25,9,0.6840310341887629,0.6918748401398241,0.007843805951061267,False
few-label,target-only,COAD,target-only,cold,25,10,0.7912439253133259,0.7970841503964532,0.005840225083127315,False
few-label,UCEC,COAD,single,warm,25,10,0.6548725381532953,0.683093187825049,0.02822064967175375,True
few-label,target-only,COAD,target-only,cold,25,11,0.7199249722909029,0.7233779520845767,0.0034529797936737605,False
few-label,UCEC,COAD,single,warm,25,11,0.6325773723250064,0.664464148691278,0.031886776366271574,True
few-label,target-only,COAD,target-only,cold,25,12,0.7543695114673032,0.7487211185949356,0.005648392872367625,False
few-label,UCEC,COAD,single,warm,25,12,0.6734589479068974,0.7194986784892148,0.04603973058231736,True
few-label,target-only,COAD,target-only,cold,25,13,0.7376161650609601,0.7600818484099241,0.02246568334896404,True
few-label,UCEC,COAD,single,warm,25,13,0.667405575922926,0.7012319890868787,0.03382641316395263,True
few-label,target-only,COAD,target-only,cold,25,14,0.7606360303521187,0.775982607212891,0.015346576860772343,True
few-label,UCEC,COAD,single,warm,25,14,0.6701764856338988,0.6912353994372921,0.02105891380339331,True
few-label,target-only,COAD,target-only,cold,25,15,0.7139568590672691,0.7182197970841504,0.004262938016881268,False
few-label,UCEC,COAD,single,warm,25,15,0.6633131554267201,0.683562111006906,0.020248955580185912,True
few-label,target-only,COAD,target-only,cold,25,16,0.7691619063858812,0.7842100775854719,0.015048171199590676,True
few-label,UCEC,COAD,single,warm,25,16,0.6638247079887458,0.6986529115866654,0.034828203597919605,True
few-label,target-only,COAD,target-only,cold,25,17,0.7390229346065309,0.7378719413419728,0.0011509932645581422,False
few-label,UCEC,COAD,single,warm,25,17,0.6897860005115526,0.694326029499531,0.0045400289879784506,False
few-label,target-only,COAD,target-only,cold,25,18,0.763279051922585,0.7761104953533976,0.01283144343081255,True
few-label,UCEC,COAD,single,warm,25,18,0.6297638332338646,0.646772955921221,0.017009122687356326,True
few-label,target-only,COAD,target-only,cold,25,19,0.7304970585727685,0.7439253133259442,0.013428254753175772,True
few-label,UCEC,COAD,single,warm,25,19,0.6588370705089948,0.6789581379486742,0.020121067439679452,True
few-label,target-only,COAD,target-only,cold,40,0,0.7492966152272147,0.7531758888225765,0.0038792735953617763,False
few-label,UCEC,COAD,single,warm,40,0,0.6721374371216642,0.696116463466621,0.023979026344956855,True
few-label,target-only,COAD,target-only,cold,40,1,0.7868104697757694,0.7891124563048854,0.0023019865291159514,False
few-label,UCEC,COAD,single,warm,40,1,0.6918322107596554,0.7227385113820444,0.03090630062238897,True
few-label,target-only,COAD,target-only,cold,40,2,0.7486571745246825,0.7488490067354421,0.00019183221075957935,False
few-label,UCEC,COAD,single,warm,40,2,0.6805354250149203,0.7172393213402677,0.03670389632534743,True
few-label,target-only,COAD,target-only,cold,40,3,0.7270867081592634,0.7424545997101202,0.015367891550856827,True
few-label,UCEC,COAD,single,warm,40,3,0.6689828629891721,0.7178787620427999,0.04889589905362779,True
few-label,target-only,COAD,target-only,cold,40,4,0.7321169750191832,0.7471651462187742,0.01504817119959101,True
few-label,UCEC,COAD,single,warm,40,4,0.6792565436098559,0.7043652485292862,0.02510870491943029,True
few-label,target-only,COAD,target-only,cold,40,5,0.7650268565095064,0.768735612584193,0.00370875607468657,False
few-label,UCEC,COAD,single,warm,40,5,0.7144257822491262,0.7420922499786853,0.027666467729559052,True
few-label,target-only,COAD,target-only,cold,40,6,0.753985847045784,0.7572896240088669,0.0033037769630829272,False
few-label,UCEC,COAD,single,warm,40,6,0.6923011339415124,0.7143405234887885,0.022039389547276134,True
few-label,target-only,COAD,target-only,cold,40,7,0.7503623497314349,0.7515559723761616,0.0011936226447266662,False
few-label,UCEC,COAD,single,warm,40,7,0.7109728024554522,0.729175547787535,0.01820274533208277,True
few-label,target-only,COAD,target-only,cold,40,8,0.7585898201040157,0.7577372325006394,0.0008525876033762536,False
few-label,UCEC,COAD,single,warm,40,8,0.67264898968369,0.7004007161735868,0.027751726489896766,True
few-label,target-only,COAD,target-only,cold,40,9,0.7852758120896923,0.7848495182880041,0.00042629380168823783,False
few-label,UCEC,COAD,single,warm,40,9,0.7193707903487083,0.7379145707221416,0.018543780373433294,True
few-label,target-only,COAD,target-only,cold,40,10,0.7444794952681388,0.7529201125415638,0.008440617273424933,False
few-label,UCEC,COAD,single,warm,40,10,0.6927700571233694,0.7322874925398584,0.039517435416489,True
few-label,target-only,COAD,target-only,cold,40,11,0.7238468752664337,0.7732543268820872,0.04940745161565352,True
few-label,UCEC,COAD,single,warm,40,11,0.6723932134026771,0.7372538153295249,0.06486060192684784,True
few-label,target-only,COAD,target-only,cold,40,12,0.7552220990706794,0.7539432176656151,0.0012788814050642694,False
few-label,UCEC,COAD,single,warm,40,12,0.7555205047318612,0.7612754710546508,0.005754966322789601,False
few-label,target-only,COAD,target-only,cold,40,13,0.7223548469605251,0.743285872623412,0.02093102566288685,True
few-label,UCEC,COAD,single,warm,40,13,0.6815585301389718,0.7228237701423821,0.04126524000341025,True
few-label,target-only,COAD,target-only,cold,40,14,0.707860857703129,0.7332253389035722,0.025364481200443212,True
few-label,UCEC,COAD,single,warm,40,14,0.6493307187313496,0.6754198993946627,0.026089180663313116,True
few-label,target-only,COAD,target-only,cold,40,15,0.7495097621280586,0.7505328672521103,0.001023105124051682,False
few-label,UCEC,COAD,single,warm,40,15,0.687867678403956,0.7110580612157898,0.023190382811833832,True
few-label,target-only,COAD,target-only,cold,40,16,0.7714212635348282,0.7763662716344104,0.004945008099582204,False
few-label,UCEC,COAD,single,warm,40,16,0.6771677039815841,0.7200528604314093,0.04288515644982516,True
few-label,target-only,COAD,target-only,cold,40,17,0.756245204194731,0.7616591354761703,0.005413931281439299,False
few-label,UCEC,COAD,single,warm,40,17,0.6917895813794868,0.7337368914655982,0.04194731008611141,True
few-label,target-only,COAD,target-only,cold,40,18,0.7252962741921734,0.7323940659902805,0.0070977917981071,False
few-label,UCEC,COAD,single,warm,40,18,0.6754198993946627,0.7030011083638842,0.02758120896922145,True
few-label,target-only,COAD,target-only,cold,40,19,0.797595702958479,0.8013044590331655,0.003708756074686459,False
few-label,UCEC,COAD,single,warm,40,19,0.7472504049791117,0.767328843038622,0.020078438059510373,True
few-label,target-only,COAD,target-only,cold,all,,0.7672862136584534,0.7738085088242815,0.00652229516582814,False
few-label,UCEC,COAD,single,warm,all,,0.7145110410094637,0.7454173416318526,0.03090630062238886,True
few-label,STAD,COAD,single,warm,0,,0.7437121664251003,0.7275769460312045,0.01613522039389581,True
few-label,STAD,COAD,single,warm,3,0,0.7922244010572087,0.7912226106232414,0.001001790433967309,False
few-label,STAD,COAD,single,warm,3,1,0.7680109131213232,0.753730070764771,0.014280842356552137,True
few-label,STAD,COAD,single,warm,3,2,0.7219711825390059,0.7342910734077928,0.01231989086878682,True
few-label,STAD,COAD,single,warm,3,3,0.7688208713445306,0.7448205303094892,0.02400034103504134,True
few-label,STAD,COAD,single,warm,3,4,0.7600818484099241,0.7466749083468327,0.0134069400630914,True
few-label,STAD,COAD,single,warm,3,5,0.7773041179981242,0.7785403700230199,0.0012362520248957454,False
few-label,STAD,COAD,single,warm,3,6,0.7740642851052945,0.7668386051666809,0.007225679938613561,False
few-label,STAD,COAD,single,warm,3,7,0.7629806462614034,0.7441384602267882,0.018842186034615183,True
few-label,STAD,COAD,single,warm,3,8,0.7646858214681559,0.7655810384517009,0.0008952169835449997,False
few-label,STAD,COAD,single,warm,3,9,0.7778156705601501,0.7794782163867338,0.0016625458265836501,False
few-label,STAD,COAD,single,warm,3,10,0.7791371813453832,0.7578864353312302,0.021250746014153,True
few-label,STAD,COAD,single,warm,3,11,0.7491260977065394,0.7461846704748913,0.0029414272316480305,False
few-label,STAD,COAD,single,warm,3,12,0.7884303862221843,0.774405320146645,0.014025066075539327,True
few-label,STAD,COAD,single,warm,3,13,0.7728706624605678,0.7517691192770057,0.021101543183562055,True
few-label,STAD,COAD,single,warm,3,14,0.7737232500639442,0.7683519481626737,0.005371301901270442,False
few-label,STAD,COAD,single,warm,3,15,0.7635774575837667,0.7589734845255349,0.004603973058231792,False
few-label,STAD,COAD,single,warm,3,16,0.7714212635348281,0.7597408133685736,0.011680450166254519,True
few-label,STAD,COAD,single,warm,3,17,0.7729559212209054,0.7635348282035979,0.009421093017307536,False
few-label,STAD,COAD,single,warm,3,18,0.7966152272145963,0.8011765708926591,0.004561343678062824,False
few-label,STAD,COAD,single,warm,3,19,0.7848068889078351,0.7834853781226022,0.0013215107852329044,False
few-label,STAD,COAD,single,warm,5,0,0.7379145707221416,0.731051240514963,0.006863330207178664,False
few-label,STAD,COAD,single,warm,5,1,0.7734248444027624,0.7650268565095063,0.008397987893256076,False
few-label,STAD,COAD,single,warm,5,2,0.7609344360133002,0.7695455708074005,0.00861113479410025,False
few-label,STAD,COAD,single,warm,5,3,0.7848921476681728,0.7916275897348453,0.006735442066672426,False
few-label,STAD,COAD,single,warm,5,4,0.7713786341546595,0.765112115269844,0.006266518884815442,False
few-label,STAD,COAD,single,warm,5,5,0.7915423309745077,0.7786043140932731,0.012938016881234526,True
few-label,STAD,COAD,single,warm,5,6,0.769673458947907,0.7627888140506437,0.006884644897263259,False
few-label,STAD,COAD,single,warm,5,7,0.7836558956432773,0.781183391593486,0.0024725040497912687,False
few-label,STAD,COAD,single,warm,5,8,0.8085514536618638,0.7952937164293631,0.013257737232500677,True
few-label,STAD,COAD,single,warm,5,9,0.7876630573791458,0.783485378122602,0.004177679256543776,False
few-label,STAD,COAD,single,warm,5,10,0.7595702958478984,0.7619149117571831,0.0023446159092846974,False
few-label,STAD,COAD,single,warm,5,11,0.7559894279137181,0.748316139483332,0.0076732884303861715,False
few-label,STAD,COAD,single,warm,5,12,0.7922670304373776,0.7834427487424332,0.008824281694944314,False
few-label,STAD,COAD,single,warm,5,13,0.7452041947310086,0.742177508739023,0.0030266859919856337,False
few-label,STAD,COAD,single,warm,5,14,0.7787535169238639,0.7640037513854548,0.01474976553840901,True
few-label,STAD,COAD,single,warm,5,15,0.8090630062238895,0.7975104441981414,0.011552562025748059,True
few-label,STAD,COAD,single,warm,5,16,0.7718049279563476,0.7568420155170943,0.014962912439253295,True
few-label,STAD,COAD,single,warm,5,17,0.7663057379145707,0.7700144939892575,0.003708756074686792,False
few-label,STAD,COAD,single,warm,5,18,0.76417426890613,0.771208116633984,0.007033847727853981,False
few-label,STAD,COAD,single,warm,5,19,0.7711228578736465,0.7714212635348281,0.00029840566118155554,False
few-label,STAD,COAD,single,warm,10,0,0.8156705601500553,0.8167362946542757,0.001065734504220317,False
few-label,STAD,COAD,single,warm,10,1,0.8140080143234717,0.8011552562025748,0.012852758120896923,True
few-label,STAD,COAD,single,warm,10,2,0.7630232756415722,0.8062281524426634,0.0432048768010912,True
few-label,STAD,COAD,single,warm,10,3,0.8172904765964703,0.8176101969477364,0.0003197203512661506,False
few-label,STAD,COAD,single,warm,10,4,0.7447779009293205,0.7449910478301646,0.0002131469008440634,False
few-label,STAD,COAD,single,warm,10,5,0.758291414442834,0.7796913632875778,0.021399948844743832,True
few-label,STAD,COAD,single,warm,10,6,0.8120044334555376,0.8013897177935032,0.010614715662034424,True
few-label,STAD,COAD,single,warm,10,7,0.7797339926677467,0.7997058572768352,0.019971864609088508,True
few-label,STAD,COAD,single,warm,10,8,0.7727427743200614,0.7703555290306079,0.0023872452894535545,False
few-label,STAD,COAD,single,warm,10,9,0.750106573450422,0.7768138801261829,0.026707306675760933,True
few-label,STAD,COAD,single,warm,10,10,0.7522380424588626,0.7663057379145707,0.014067695455708074,True
few-label,STAD,COAD,single,warm,10,11,0.788046721800665,0.8199761275471056,0.03192940574644054,True
few-label,STAD,COAD,single,warm,10,12,0.7904765964702873,0.7865546934947565,0.003921902975530855,False
few-label,STAD,COAD,single,warm,10,13,0.8123880978770567,0.8030948930002558,0.009293204876800853,False
few-label,STAD,COAD,single,warm,10,14,0.7530906300622389,0.7793716429363117,0.026281012874072807,True
few-label,STAD,COAD,single,warm,10,15,0.8108960695711485,0.8037769630829568,0.0071191064881916954,False
few-label,STAD,COAD,single,warm,10,16,0.7860431409327308,0.8149884900673544,0.028945349134623655,True
few-label,STAD,COAD,single,warm,10,17,0.7752152783698524,0.7816096853951743,0.006394407025321902,False
few-label,STAD,COAD,single,warm,10,18,0.760337624690937,0.7725722567993862,0.012234632108449217,True
few-label,STAD,COAD,single,warm,10,19,0.8309318782504902,0.8253900588285447,0.0055418194219455374,False
few-label,STAD,COAD,single,warm,25,0,0.7501918322107596,0.7942279819251428,0.04403614971438319,True
few-label,STAD,COAD,single,warm,25,1,0.8299087731264388,0.8276494159774918,0.0022593571489470943,False
few-label,STAD,COAD,single,warm,25,2,0.785318441469861,0.7863841759740813,0.001065734504220317,False
few-label,STAD,COAD,single,warm,25,3,0.8238127717622986,0.8288430386222185,0.0050302668599199185,False
few-label,STAD,COAD,single,warm,25,4,0.7754284252706966,0.7761104953533976,0.0006820700827010473,False
few-label,STAD,COAD,single,warm,25,5,0.8172478472163014,0.8319976127547105,0.01474976553840912,True
few-label,STAD,COAD,single,warm,25,6,0.7802455452297724,0.795293716429363,0.015048171199590565,True
few-label,STAD,COAD,single,warm,25,7,0.8116633984141871,0.8199761275471055,0.008312729132918362,False
