experiment,source,target,base,arm,k,draw_seed,auc,fold_auc,fold_gap,fold_diverged
few-label,STAD,COAD,single,warm,25,8,0.7512575667149799,0.7235190540453699,0.027738512669610027,True
few-label,STAD,COAD,single,warm,25,9,0.7520675249381874,0.7316843408715306,0.020383184066656845,True
few-label,STAD,COAD,single,warm,25,10,0.7405575922926081,0.732642530976692,0.007915061315916128,False
few-label,STAD,COAD,single,warm,25,11,0.7411970329951403,0.7191696349000221,0.022027398095118222,True
few-label,STAD,COAD,single,warm,25,12,0.736038877994714,0.7299402788538837,0.00609859914083033,False
few-label,STAD,COAD,single,warm,25,13,0.7264472674567313,0.7128989988274992,0.013548268629232085,True
few-label,STAD,COAD,single,warm,25,14,0.736720948077415,0.7432478911356766,0.006526943058261625,False
few-label,STAD,COAD,single,warm,25,15,0.7295592122090544,0.740852715363639,0.01129350315458455,True
few-label,STAD,COAD,single,warm,25,16,0.7266604143575752,0.7221685018060391,0.004491912551536137,False
few-label,STAD,COAD,single,warm,25,17,0.720138119191747,0.7326558486200988,0.012517729428351831,True
few-label,STAD,COAD,single,warm,25,18,0.674226276749936,0.6792291189997247,0.005002842249788753,False
few-label,STAD,COAD,single,warm,25,19,0.7460567823343849,0.7282994920780421,0.01775729025634276,True
few-label,STAD,COAD,single,warm,40,0,0.686759314519567,0.6922451417610306,0.0054858272414636255,False
few-label,STAD,COAD,single,warm,40,1,0.6985676528263279,0.7088035327796997,0.010235879953371718,True
few-label,STAD,COAD,single,warm,40,2,0.7086708159263364,0.7092472272844667,0.0005764113581302466,False
few-label,STAD,COAD,single,warm,40,3,0.702617443942365,0.7164815285674273,0.013864084625062278,True
few-label,STAD,COAD,single,warm,40,4,0.6700912268735613,0.6797223440798417,0.009631117206280404,False
few-label,STAD,COAD,single,warm,40,5,0.7193281609685396,0.7060616617741741,0.01326649919436551,True
few-label,STAD,COAD,single,warm,40,6,0.6991644641486913,0.7198203964192047,0.020655932270513433,True
few-label,STAD,COAD,single,warm,40,7,0.7368914655980903,0.7243579722164628,0.012533493381627459,True
few-label,STAD,COAD,single,warm,40,8,0.7029158496035468,0.703947435109302,0.001031585505755217,False
few-label,STAD,COAD,single,warm,40,9,0.72900503026686,0.7007396630182131,0.028265367248646922,True
few-label,STAD,COAD,single,warm,40,10,0.6872282377014237,0.6950131175786588,0.007784879877235085,False
few-label,STAD,COAD,single,warm,40,11,0.6706454088157559,0.6844260118123078,0.013780602996551927,True
few-label,STAD,COAD,single,warm,40,12,0.7506181260124477,0.7490641474271067,0.0015539785853410093,False
few-label,STAD,COAD,single,warm,40,13,0.7018927444794951,0.7081183310234949,0.006225586543999739,False
few-label,STAD,COAD,single,warm,40,14,0.6541904680705942,0.6745681032528102,0.020377635182216025,True
few-label,STAD,COAD,single,warm,40,15,0.7297723591098986,0.723141072929057,0.0066312861808415224,False
few-label,STAD,COAD,single,warm,40,16,0.717622985761787,0.7287211976482086,0.011098211886421683,True
few-label,STAD,COAD,single,warm,40,17,0.6864609088583852,0.6953080669744027,0.00884715811601755,False
few-label,STAD,COAD,single,warm,40,18,0.6587518117486574,0.6676099276978125,0.008858115949155088,False
few-label,STAD,COAD,single,warm,40,19,0.774447949526814,0.768955635338952,0.005492314187862002,False
few-label,STAD,COAD,single,warm,all,,0.6792565436098559,0.6906024337573493,0.011345890147493431,True
few-label,STAD+UCEC,COAD,pooled,warm,0,,0.752152783698525,0.7326489924618029,0.01950379123672208,True
few-label,STAD+UCEC,COAD,pooled,warm,3,0,0.7558615397732116,0.7405900879436133,0.015271451829598326,True
few-label,STAD+UCEC,COAD,pooled,warm,3,1,0.7576946031204707,0.7379675616229737,0.019727041497496933,True
few-label,STAD+UCEC,COAD,pooled,warm,3,2,0.7186460908858385,0.7135589045181895,0.005087186367649044,False
few-label,STAD+UCEC,COAD,pooled,warm,3,3,0.7501918322107596,0.7230327384741486,0.027159093736610962,True
few-label,STAD+UCEC,COAD,pooled,warm,3,4,0.7477619575411373,0.7278424356731208,0.019919521868016488,True
few-label,STAD+UCEC,COAD,pooled,warm,3,5,0.7731690681217496,0.7429573346767985,0.030211733444951094,True
few-label,STAD+UCEC,COAD,pooled,warm,3,6,0.7608065478727939,0.7368933570015993,0.02391319087119459,True
few-label,STAD+UCEC,COAD,pooled,warm,3,7,0.7630232756415721,0.7467533419906806,0.016269933650891577,True
few-label,STAD+UCEC,COAD,pooled,warm,3,8,0.7732543268820871,0.7530237919423619,0.020230534939725153,True
few-label,STAD+UCEC,COAD,pooled,warm,3,9,0.7533464063432517,0.742248660475572,0.011097745867679643,True
few-label,STAD+UCEC,COAD,pooled,warm,3,10,0.7610196947736381,0.7385781531719963,0.0224415416016418,True
few-label,STAD+UCEC,COAD,pooled,warm,3,11,0.7395344871685565,0.7149179892159039,0.02461649795265264,True
few-label,STAD+UCEC,COAD,pooled,warm,3,12,0.7713786341546595,0.7442037344207155,0.027174899733943936,True
few-label,STAD+UCEC,COAD,pooled,warm,3,13,0.7451615653508399,0.7125946360822231,0.03256692926861682,True
few-label,STAD+UCEC,COAD,pooled,warm,3,14,0.7608065478727939,0.7343295903037712,0.026476957569022685,True
few-label,STAD+UCEC,COAD,pooled,warm,3,15,0.7553926165913548,0.7407703584069025,0.014622258184452286,True
few-label,STAD+UCEC,COAD,pooled,warm,3,16,0.7551794696905106,0.7339674561342884,0.021212013556222264,True
few-label,STAD+UCEC,COAD,pooled,warm,3,17,0.7523233012192003,0.736601417670931,0.01572188354826931,True
few-label,STAD+UCEC,COAD,pooled,warm,3,18,0.7530053713019013,0.7386490646063635,0.01435630669553778,True
few-label,STAD+UCEC,COAD,pooled,warm,3,19,0.7598260721289112,0.7508728643088126,0.008953207820098563,False
few-label,STAD+UCEC,COAD,pooled,warm,5,0,0.7171966919600988,0.7163235786612152,0.000873113298883621,False
few-label,STAD+UCEC,COAD,pooled,warm,5,1,0.7541989939466279,0.7306080428453815,0.023590951101246427,True
few-label,STAD+UCEC,COAD,pooled,warm,5,2,0.7094807741495438,0.6820326796672378,0.027448094482306007,True
few-label,STAD+UCEC,COAD,pooled,warm,5,3,0.759442407707392,0.7312318132050009,0.028210594502391162,True
few-label,STAD+UCEC,COAD,pooled,warm,5,4,0.7527069656407196,0.7328836350673491,0.01982333057337049,True
few-label,STAD+UCEC,COAD,pooled,warm,5,5,0.7525790775002132,0.7254897506223226,0.027089326877890674,True
few-label,STAD+UCEC,COAD,pooled,warm,5,6,0.7716344104356723,0.7404953906294522,0.031139019806220025,True
few-label,STAD+UCEC,COAD,pooled,warm,5,7,0.7558615397732117,0.7351938215155693,0.020667718257642353,True
few-label,STAD+UCEC,COAD,pooled,warm,5,8,0.7387245289453491,0.7308212985293422,0.007903230416006934,False
few-label,STAD+UCEC,COAD,pooled,warm,5,9,0.7459288941938784,0.7261022088360718,0.019826685357806628,True
few-label,STAD+UCEC,COAD,pooled,warm,5,10,0.7456731179128656,0.7271786153821904,0.018494502530675194,True
few-label,STAD+UCEC,COAD,pooled,warm,5,11,0.7281524426634836,0.717272896197921,0.01087954646556255,True
few-label,STAD+UCEC,COAD,pooled,warm,5,12,0.7611902122943133,0.7344244791950849,0.02676573309922836,True
few-label,STAD+UCEC,COAD,pooled,warm,5,13,0.7440532014664507,0.7292440256422381,0.014809175824212595,True
few-label,STAD+UCEC,COAD,pooled,warm,5,14,0.7517691192770057,0.7325708144332771,0.019198304843728642,True
few-label,STAD+UCEC,COAD,pooled,warm,5,15,0.7608918066331315,0.734535548474476,0.0263562581586555,True
few-label,STAD+UCEC,COAD,pooled,warm,5,16,0.7359536192343764,0.7202880520119845,0.015665567222391874,True
few-label,STAD+UCEC,COAD,pooled,warm,5,17,0.7136158240259187,0.6957294051529404,0.01788641887297837,True
few-label,STAD+UCEC,COAD,pooled,warm,5,18,0.7605081422116122,0.7340982736230999,0.026409868588512353,True
few-label,STAD+UCEC,COAD,pooled,warm,5,19,0.7217580356381618,0.6974240342025844,0.0243340014355774,True
few-label,STAD+UCEC,COAD,pooled,warm,10,0,0.733054821382897,0.7266375548207723,0.006417266562124713,False
few-label,STAD+UCEC,COAD,pooled,warm,10,1,0.7529201125415638,0.7235787248721708,0.029341387669392982,True
few-label,STAD+UCEC,COAD,pooled,warm,10,2,0.7161735868360473,0.7158679851539833,0.00030560168206394955,False
few-label,STAD+UCEC,COAD,pooled,warm,10,3,0.7200954898115782,0.6996525378516442,0.020442951959934064,True
few-label,STAD+UCEC,COAD,pooled,warm,10,4,0.6634410435672266,0.6674033220448314,0.003962278477604886,False
few-label,STAD+UCEC,COAD,pooled,warm,10,5,0.7282377014238212,0.7165881188214852,0.01164958260233595,True
few-label,STAD+UCEC,COAD,pooled,warm,10,6,0.7510870491943047,0.7322831286004076,0.018803920593897128,True
few-label,STAD+UCEC,COAD,pooled,warm,10,7,0.7589734845255349,0.7480143064482687,0.010959178077266207,True
few-label,STAD+UCEC,COAD,pooled,warm,10,8,0.7177508739022935,0.702031846670377,0.015719027231916538,True
few-label,STAD+UCEC,COAD,pooled,warm,10,9,0.6680876460056271,0.6804916609375397,0.012404014931912566,True
few-label,STAD+UCEC,COAD,pooled,warm,10,10,0.714937334811152,0.7110338661118204,0.003903468699331558,False
few-label,STAD+UCEC,COAD,pooled,warm,10,11,0.7247420922499788,0.7075209534479644,0.01722113880201437,True
few-label,STAD+UCEC,COAD,pooled,warm,10,12,0.7572683093187825,0.7415387864921132,0.015729522826669284,True
few-label,STAD+UCEC,COAD,pooled,warm,10,13,0.7583340438230027,0.7380717747440686,0.020262269078934136,True
few-label,STAD+UCEC,COAD,pooled,warm,10,14,0.6923437633216812,0.6893638529075471,0.002979910414134146,False
few-label,STAD+UCEC,COAD,pooled,warm,10,15,0.7670304373774406,0.7273013605615393,0.03972907681590132,True
few-label,STAD+UCEC,COAD,pooled,warm,10,16,0.7299002472504049,0.7185555222114309,0.01134472503897399,True
few-label,STAD+UCEC,COAD,pooled,warm,10,17,0.7375735356807912,0.7074835746841704,0.030089960996620757,True
few-label,STAD+UCEC,COAD,pooled,warm,10,18,0.7090971097280245,0.7021214095955903,0.006975700132434204,False
few-label,STAD+UCEC,COAD,pooled,warm,10,19,0.7420069912183477,0.7282800936788028,0.013726897539544924,True
few-label,STAD+UCEC,COAD,pooled,warm,25,0,0.7391508227470373,0.7176104830290531,0.02154033971798419,True
few-label,STAD+UCEC,COAD,pooled,warm,25,1,0.7767925654360985,0.7537671591897014,0.02302540624639715,True
few-label,STAD+UCEC,COAD,pooled,warm,25,2,0.776451530394748,0.7467447392065069,0.029706791188241155,True
few-label,STAD+UCEC,COAD,pooled,warm,25,3,0.7232074345639014,0.7096791203941155,0.013528314169785838,True
few-label,STAD+UCEC,COAD,pooled,warm,25,4,0.710120214852076,0.6964407644655907,0.013679450386485326,True
few-label,STAD+UCEC,COAD,pooled,warm,25,5,0.7579930087816523,0.7393004560263746,0.018692552755277703,True
few-label,STAD+UCEC,COAD,pooled,warm,25,6,0.7209907067951232,0.720871153452087,0.00011955334303626053,False
few-label,STAD+UCEC,COAD,pooled,warm,25,7,0.7548810640293291,0.7288236835436438,0.02605738048568529,True
few-label,STAD+UCEC,COAD,pooled,warm,25,8,0.7302412822917554,0.7074929322580763,0.022748350033679143,True
few-label,STAD+UCEC,COAD,pooled,warm,25,9,0.754667917128485,0.7267133945167709,0.02795452261171416,True
few-label,STAD+UCEC,COAD,pooled,warm,25,10,0.7358683604740388,0.7381336759896839,0.0022653155156451277,False
few-label,STAD+UCEC,COAD,pooled,warm,25,11,0.7240173927871089,0.714287340872743,0.009730051914365823,False
few-label,STAD+UCEC,COAD,pooled,warm,25,12,0.730582317333106,0.718136960082839,0.012445357250266964,True
few-label,STAD+UCEC,COAD,pooled,warm,25,13,0.7241026515474465,0.7005680723337129,0.023534579213733586,True
few-label,STAD+UCEC,COAD,pooled,warm,25,14,0.7268309318782505,0.7158584020525429,0.010972529825707622,True
few-label,STAD+UCEC,COAD,pooled,warm,25,15,0.7303691704322619,0.7277811625095637,0.002588007922698199,False
few-label,STAD+UCEC,COAD,pooled,warm,25,16,0.6890186716685139,0.6767920581570036,0.012226613511510331,True
few-label,STAD+UCEC,COAD,pooled,warm,25,17,0.7228663995225509,0.7303617013021183,0.007495301779567365,False
few-label,STAD+UCEC,COAD,pooled,warm,25,18,0.691491175718305,0.6736993208711184,0.017791854847186594,True
few-label,STAD+UCEC,COAD,pooled,warm,25,19,0.7373177593997783,0.7213897352233997,0.01592802417637862,True
few-label,STAD+UCEC,COAD,pooled,warm,40,0,0.6980134708841333,0.6901667939805973,0.00784667690353602,False
few-label,STAD+UCEC,COAD,pooled,warm,40,1,0.7002301986529116,0.699860701584634,0.0003694970682776022,False
few-label,STAD+UCEC,COAD,pooled,warm,40,2,0.7150652229516583,0.7084112112647365,0.0066540116869218124,False
few-label,STAD+UCEC,COAD,pooled,warm,40,3,0.7123795720010231,0.7090485047888224,0.003331067212200667,False
few-label,STAD+UCEC,COAD,pooled,warm,40,4,0.6811748657174524,0.679992829800675,0.0011820359167774575,False
few-label,STAD+UCEC,COAD,pooled,warm,40,5,0.7347173672094808,0.7142633409842942,0.02045402622518655,True
few-label,STAD+UCEC,COAD,pooled,warm,40,6,0.7148520760508142,0.718110292058157,0.0032582160073427735,False
few-label,STAD+UCEC,COAD,pooled,warm,40,7,0.7411117742348027,0.7175428265875137,0.023568947647289007,True
few-label,STAD+UCEC,COAD,pooled,warm,40,8,0.7045357660499617,0.6956494222978831,0.00888634375207864,False
few-label,STAD+UCEC,COAD,pooled,warm,40,9,0.725125756671498,0.6997471017893064,0.025378654882191598,True
few-label,STAD+UCEC,COAD,pooled,warm,40,10,0.693324239065564,0.6925860138978311,0.0007382251677328089,False
few-label,STAD+UCEC,COAD,pooled,warm,40,11,0.6998891636115611,0.6984202802603995,0.0014688833511615762,False
few-label,STAD+UCEC,COAD,pooled,warm,40,12,0.7582914144428339,0.7394432725500253,0.01884814189280859,True
few-label,STAD+UCEC,COAD,pooled,warm,40,13,0.7055588711740131,0.7056342113144496,7.534014043653059e-05,False
few-label,STAD+UCEC,COAD,pooled,warm,40,14,0.6784892147668173,0.6897449774654343,0.011255762698616945,True
few-label,STAD+UCEC,COAD,pooled,warm,40,15,0.7251683860516668,0.7127901454167591,0.012378240634907667,True
few-label,STAD+UCEC,COAD,pooled,warm,40,16,0.7350584022508312,0.7329400460512675,0.002118356199563687,False
few-label,STAD+UCEC,COAD,pooled,warm,40,17,0.7082871515048171,0.6993352127294531,0.008951938775364043,False
few-label,STAD+UCEC,COAD,pooled,warm,40,18,0.689913888652059,0.6870381111220237,0.0028757775300353172,False
few-label,STAD+UCEC,COAD,pooled,warm,40,19,0.7606360303521187,0.7456839662048202,0.014952064147298438,True
few-label,STAD+UCEC,COAD,pooled,warm,all,,0.707391934521272,0.7052254766087934,0.002166457912478603,False
few-label,target-only,STAD,target-only,cold,0,,0.5,0.5,0.0,False
few-label,COAD,STAD,single,warm,0,,0.6178107606679035,0.6243128594294821,0.00650209876157859,False
few-label,target-only,STAD,target-only,cold,3,0,0.6611008039579469,0.6433597039145835,0.017741100043363378,True
few-label,COAD,STAD,single,warm,3,0,0.7215007215007214,0.7015811966662255,0.019919524834495883,True
few-label,target-only,STAD,target-only,cold,3,1,0.7314471243042672,0.6917198241010193,0.039727300203247884,True
few-label,COAD,STAD,single,warm,3,1,0.7349000206143063,0.7157484878056926,0.019151532808613703,True
few-label,target-only,STAD,target-only,cold,3,2,0.6173469387755103,0.5917406848346898,0.0256062539408205,True
few-label,COAD,STAD,single,warm,3,2,0.6715625644197073,0.6445225220107806,0.027040042408926657,True
few-label,target-only,STAD,target-only,cold,3,3,0.6163162234590807,0.6292493678285762,0.012933144369495553,True
few-label,COAD,STAD,single,warm,3,3,0.7049062049062049,0.6912621473744365,0.01364405753176845,True
few-label,target-only,STAD,target-only,cold,3,4,0.7228921871779015,0.7064231284516362,0.01646905872626525,True
few-label,COAD,STAD,single,warm,3,4,0.7275304061018347,0.7116930631267356,0.01583734297509909,True
few-label,target-only,STAD,target-only,cold,3,5,0.7205730777159348,0.7182021262921723,0.002370951423762535,False
few-label,COAD,STAD,single,warm,3,5,0.7050092764378478,0.7049940005355746,1.5275902273237385e-05,False
few-label,target-only,STAD,target-only,cold,3,6,0.6453308596165739,0.6283766520049504,0.016954207611623473,True
few-label,COAD,STAD,single,warm,3,6,0.6604308390022675,0.687895607680438,0.027464768678170492,True
few-label,target-only,STAD,target-only,cold,3,7,0.6125541125541125,0.6562013872243216,0.043647274670209124,True
few-label,COAD,STAD,single,warm,3,7,0.7203669346526489,0.713306422613021,0.007060512039627875,False
few-label,target-only,STAD,target-only,cold,3,8,0.7347454133168418,0.753137676524754,0.018392263207912207,True
few-label,COAD,STAD,single,warm,3,8,0.7428880643166358,0.7495075731566894,0.006619508840053578,False
few-label,target-only,STAD,target-only,cold,3,9,0.6757884972170687,0.6488944105054791,0.02689408671158955,True
few-label,COAD,STAD,single,warm,3,9,0.6651205936920221,0.6604922286557745,0.004628365036247639,False
few-label,target-only,STAD,target-only,cold,3,10,0.7157287157287157,0.7187591876958728,0.003030471967157111,False
few-label,COAD,STAD,single,warm,3,10,0.7175324675324675,0.7093758327387707,0.008156634793696771,False
few-label,target-only,STAD,target-only,cold,3,11,0.6708410636982065,0.6618464336204919,0.008994630077714616,False
few-label,COAD,STAD,single,warm,3,11,0.686456400742115,0.6770890243976659,0.009367376344449063,False
few-label,target-only,STAD,target-only,cold,3,12,0.6752731395588538,0.6695147138900228,0.005758425668831002,False
few-label,COAD,STAD,single,warm,3,12,0.6966089466089466,0.7014654018270499,0.004856455218103295,False
few-label,target-only,STAD,target-only,cold,3,13,0.5258194186765616,0.5524616107881851,0.026642192111623553,True
few-label,COAD,STAD,single,warm,3,13,0.6627499484642341,0.6644800730105197,0.0017301245462856274,False
few-label,target-only,STAD,target-only,cold,3,14,0.6835188620902907,0.6759288492571036,0.007590012833187054,False
few-label,COAD,STAD,single,warm,3,14,0.7237682951968667,0.7032861184690186,0.020482176727848134,True
few-label,target-only,STAD,target-only,cold,3,15,0.7005256648113791,0.6607967514123854,0.03972891339899376,True
few-label,COAD,STAD,single,warm,3,15,0.7031539888682745,0.6956096967751506,0.0075442920931239055,False
few-label,target-only,STAD,target-only,cold,3,16,0.5619459905174191,0.5529887750038806,0.008957215513538563,False
few-label,COAD,STAD,single,warm,3,16,0.6719233147804576,0.6696385682906392,0.0022847464898184677,False
few-label,target-only,STAD,target-only,cold,3,17,0.6605339105339105,0.6751311656220468,0.014597255088136252,True
few-label,COAD,STAD,single,warm,3,17,0.6988249845392702,0.7003569919314265,0.0015320073921563093,False
few-label,target-only,STAD,target-only,cold,3,18,0.6121418264275407,0.6217640218722054,0.009622195444664694,False
few-label,COAD,STAD,single,warm,3,18,0.7142857142857143,0.7097353966866581,0.0045503175990562195,False
few-label,target-only,STAD,target-only,cold,3,19,0.7465471036899608,0.7036803648455676,0.04286673884439318,True
few-label,COAD,STAD,single,warm,3,19,0.6987734487734488,0.6924857716564359,0.006287677117012946,False
few-label,target-only,STAD,target-only,cold,5,0,0.593588950731808,0.6112032031631356,0.017614252431327637,True
few-label,COAD,STAD,single,warm,5,0,0.6806328592042877,0.6902526303933538,0.009619771189066095,False
few-label,target-only,STAD,target-only,cold,5,1,0.6512574726860442,0.6539752085338617,0.0027177358478175373,False
few-label,COAD,STAD,single,warm,5,1,0.7075860647289218,0.6979695603061263,0.009616504422795491,False
few-label,target-only,STAD,target-only,cold,5,2,0.7680890538033395,0.7131174177662174,0.054971636037122074,True
few-label,COAD,STAD,single,warm,5,2,0.7438157081014223,0.7407235682589084,0.0030921398425138857,False
few-label,target-only,STAD,target-only,cold,5,3,0.7125850340136054,0.745038678300327,0.032453644286721595,True
few-label,COAD,STAD,single,warm,5,3,0.7415996701710987,0.7253163169306879,0.01628335324041086,True
few-label,target-only,STAD,target-only,cold,5,4,0.7063492063492064,0.6941990495217074,0.012150156827498981,True
few-label,COAD,STAD,single,warm,5,4,0.7114512471655328,0.6985834188894882,0.012867828276044602,True
few-label,target-only,STAD,target-only,cold,5,5,0.7062461348175635,0.683304382802919,0.022941752014644434,True
few-label,COAD,STAD,single,warm,5,5,0.7324778396206968,0.7062640002458358,0.026213839374860992,True
few-label,target-only,STAD,target-only,cold,5,6,0.6967120181405896,0.6935553692410656,0.0031566488995239395,False
few-label,COAD,STAD,single,warm,5,6,0.7001649144506287,0.7094046788436003,0.009239764392971583,False
few-label,target-only,STAD,target-only,cold,5,7,0.6863533292104721,0.6980054590392658,0.011652129828793711,True
few-label,COAD,STAD,single,warm,5,7,0.7310348381776954,0.7170889547589353,0.01394588341876013,True
few-label,target-only,STAD,target-only,cold,5,8,0.7195423623995053,0.7194574369768837,8.492542262161784e-05,False
few-label,COAD,STAD,single,warm,5,8,0.7147495361781075,0.6958289542860941,0.0189205818920134,True
few-label,target-only,STAD,target-only,cold,5,9,0.721655328798186,0.7034902869380993,0.018165041860086606,True
few-label,COAD,STAD,single,warm,5,9,0.7170686456400741,0.7095074494845459,0.007561196155528194,False
few-label,target-only,STAD,target-only,cold,5,10,0.6555864770150485,0.675086220226094,0.019499743211045528,True
few-label,COAD,STAD,single,warm,5,10,0.7551020408163265,0.7386038474859,0.01649819333042646,True
few-label,target-only,STAD,target-only,cold,5,11,0.6646567717996289,0.7165251594655407,0.05186838766591184,True
few-label,COAD,STAD,single,warm,5,11,0.7283034425891569,0.7256954715344438,0.0026079710547131096,False
few-label,target-only,STAD,target-only,cold,5,12,0.7316017316017317,0.7185815204375565,0.013020211164175177,True
few-label,COAD,STAD,single,warm,5,12,0.7242836528550815,0.7167834947079246,0.007500158147156877,False
few-label,target-only,STAD,target-only,cold,5,13,0.734436198721913,0.7374029396049233,0.0029667408830102993,False
few-label,COAD,STAD,single,warm,5,13,0.7369099154813441,0.7250198689507026,0.011890046530641518,True
few-label,target-only,STAD,target-only,cold,5,14,0.7403628117913832,0.7091368440590763,0.031225967732306903,True
few-label,COAD,STAD,single,warm,5,14,0.6984642341785199,0.6793626519021634,0.0191015822763565,True
few-label,target-only,STAD,target-only,cold,5,15,0.7021748093176665,0.6833233833176864,0.01885142599998013,True
few-label,COAD,STAD,single,warm,5,15,0.7038754895897752,0.6869034046043803,0.01697208498539493,True
few-label,target-only,STAD,target-only,cold,5,16,0.7119150690579261,0.655027112093934,0.05688795696399207,True
few-label,COAD,STAD,single,warm,5,16,0.6971758400329828,0.6738566307463462,0.023319209286636666,True
few-label,target-only,STAD,target-only,cold,5,17,0.7335085549371264,0.6978824662472581,0.035626088689868274,True
few-label,COAD,STAD,single,warm,5,17,0.7505668934240362,0.7198060320769388,0.030760861347097324,True
few-label,target-only,STAD,target-only,cold,5,18,0.6580601937744794,0.6611838697349219,0.0031236759604424957,False
few-label,COAD,STAD,single,warm,5,18,0.7185116470830757,0.7106513149873056,0.007860332095770084,False
few-label,target-only,STAD,target-only,cold,5,19,0.7019686662543806,0.685431576832574,0.01653708942180654,True
few-label,COAD,STAD,single,warm,5,19,0.7315501958359101,0.7287461265650572,0.0028040692708528603,False
few-label,target-only,STAD,target-only,cold,10,0,0.7476293547722119,0.7431845142605555,0.004444840511656389,False
few-label,COAD,STAD,single,warm,10,0,0.793805400948258,0.7835908721193104,0.010214528828947578,True
few-label,target-only,STAD,target-only,cold,10,1,0.7943722943722944,0.788804950940522,0.0055673434317723425,False
few-label,COAD,STAD,single,warm,10,1,0.744949494949495,0.7346455785245026,0.010303916424992399,True
few-label,target-only,STAD,target-only,cold,10,2,0.7103689960832819,0.6926283430101909,0.017740653073090917,True
few-label,COAD,STAD,single,warm,10,2,0.7548443619872192,0.7313518296402829,0.023492532346936268,True
few-label,target-only,STAD,target-only,cold,10,3,0.7835497835497836,0.7878830370767786,0.004333253526995096,False
few-label,COAD,STAD,single,warm,10,3,0.7656153370439085,0.7455095961390571,0.0201057409048514,True
few-label,target-only,STAD,target-only,cold,10,4,0.7379406307977736,0.7203032563850718,0.017637374412701856,True
few-label,COAD,STAD,single,warm,10,4,0.7413935271078128,0.7261877030511934,0.01520582405661941,True
few-label,target-only,STAD,target-only,cold,10,5,0.7564935064935066,0.7226842921058523,0.033809214387654274,True
few-label,COAD,STAD,single,warm,10,5,0.7423727066584208,0.7193989548130337,0.02297375184538708,True
few-label,target-only,STAD,target-only,cold,10,6,0.7758194186765615,0.7600075579154958,0.015811860761065666,True
few-label,COAD,STAD,single,warm,10,6,0.7616986188414759,0.7524969767297662,0.009201642111709707,False
few-label,target-only,STAD,target-only,cold,10,7,0.7300556586270871,0.7032363212497197,0.026819337377367414,True
few-label,COAD,STAD,single,warm,10,7,0.7356730571016286,0.7127048956118679,0.022968161489760663,True
few-label,target-only,STAD,target-only,cold,10,8,0.7211915069057926,0.7209973709070894,0.0001941359987032154,False
few-label,COAD,STAD,single,warm,10,8,0.7242836528550813,0.6990815873843698,0.025202065470711577,True
few-label,target-only,STAD,target-only,cold,10,9,0.7715934858792002,0.7519839525575451,0.019609533321655048,True
few-label,COAD,STAD,single,warm,10,9,0.7623170480313338,0.7360342203291931,0.026282827702140743,True
few-label,target-only,STAD,target-only,cold,10,10,0.7622139764996907,0.7581723757291324,0.004041600770558262,False
few-label,COAD,STAD,single,warm,10,10,0.7504638218923932,0.7476016864614922,0.0028621354309010805,False
few-label,target-only,STAD,target-only,cold,10,11,0.7794269222840652,0.7643446061077341,0.015082316176331045,True
few-label,COAD,STAD,single,warm,10,11,0.7846320346320347,0.7696087430821625,0.015023291549872142,True
few-label,target-only,STAD,target-only,cold,10,12,0.7298495155638012,0.6960003460609265,0.03384916950287464,True
few-label,COAD,STAD,single,warm,10,12,0.7269635126777984,0.7257202635727772,0.0012432491050211603,False
few-label,target-only,STAD,target-only,cold,10,13,0.7010410224695939,0.6828552969338255,0.01818572553576836,True
few-label,COAD,STAD,single,warm,10,13,0.7468563182848897,0.7303143448086518,0.01654197347623798,True
few-label,target-only,STAD,target-only,cold,10,14,0.728097299525871,0.7154550049661323,0.012642294559738643,True
few-label,COAD,STAD,single,warm,10,14,0.7438157081014224,0.7425203430272528,0.0012953650741696077,False
few-label,target-only,STAD,target-only,cold,10,15,0.7286126571840857,0.7129041935962435,0.01570846358784228,True
few-label,COAD,STAD,single,warm,10,15,0.7609771181199754,0.7426697646603638,0.01830735345961154,True
few-label,target-only,STAD,target-only,cold,10,16,0.7119150690579262,0.6808563992934744,0.03105866976445182,True
few-label,COAD,STAD,single,warm,10,16,0.7607194392908678,0.7635513015199165,0.0028318622290486317,False
few-label,target-only,STAD,target-only,cold,10,17,0.7745310245310245,0.7399764175688621,0.03455460696216239,True
few-label,COAD,STAD,single,warm,10,17,0.7619562976705834,0.7313546109630688,0.03060168670751462,True
few-label,target-only,STAD,target-only,cold,10,18,0.7101628530199958,0.690347473988016,0.01981537903197983,True
few-label,COAD,STAD,single,warm,10,18,0.7380437023294166,0.7254917562698006,0.01255194605961607,True
few-label,target-only,STAD,target-only,cold,10,19,0.6994949494949495,0.6795397423489208,0.01995520714602872,True
few-label,COAD,STAD,single,warm,10,19,0.7391259534116676,0.7282313201355,0.010894633276167687,True
few-label,target-only,STAD,target-only,cold,25,0,0.8064831993403422,0.7734797585503618,0.03300344078998041,True
few-label,COAD,STAD,single,warm,25,0,0.8121005978148835,0.8071276735680664,0.0049729242468171675,False
few-label,target-only,STAD,target-only,cold,25,1,0.7782415996701711,0.7657490572047255,0.012492542465445622,True
few-label,COAD,STAD,single,warm,25,1,0.7839105339105339,0.7681268885685638,0.015783645341970076,True
few-label,target-only,STAD,target-only,cold,25,2,0.7977221191506905,0.7747082550076424,0.02301386414304807,True
few-label,COAD,STAD,single,warm,25,2,0.7725211296639868,0.7635046351174998,0.009016494546487008,False
